dataset,split,user,history_length,positive_signal_total,items_for_50pct,items_for_80pct,items_for_90pct
amazon-sports-and-outdoors,test,231169,8,4.3012760111464114,4,6,6
amazon-sports-and-outdoors,test,231333,5,2.224203700764079,4,5,5
amazon-sports-and-outdoors,test,231719,6,3.028198840499334,5,5,5
amazon-sports-and-outdoors,test,232154,6,2.0513634766145685,1,5,5
amazon-sports-and-outdoors,test,232434,18,8.764100973282158,9,14,15
amazon-sports-and-outdoors,test,232688,5,0.425417630262748,5,5,5
amazon-sports-and-outdoors,test,233136,5,2.365183628579129,2,2,5
amazon-sports-and-outdoors,test,233858,4,8.05179436052268,2,3,3
amazon-sports-and-outdoors,test,234146,48,39.487925271513035,15,38,43
amazon-sports-and-outdoors,test,234452,7,3.5902243808125545,2,6,6
amazon-sports-and-outdoors,test,234539,2,0.7604508843231349,2,2,2
amazon-sports-and-outdoors,test,234773,7,1.4743423832611913,3,7,7
amazon-sports-and-outdoors,test,235070,4,0.8073372656556579,1,3,3
amazon-sports-and-outdoors,test,235337,4,2.0576847814579287,4,4,4
amazon-sports-and-outdoors,test,235728,6,4.694348534591585,2,3,3
amazon-sports-and-outdoors,test,235743,13,2.869788733390317,8,12,12
amazon-sports-and-outdoors,test,235843,15,11.910941583112416,4,10,12
amazon-sports-and-outdoors,test,236413,5,2.837161965956735,2,3,5
amazon-sports-and-outdoors,test,237007,48,13.743261788540947,20,46,47
amazon-sports-and-outdoors,test,237153,5,0.9872393598439725,2,2,2
amazon-sports-and-outdoors,test,238324,8,11.212937936988649,6,8,8
amazon-sports-and-outdoors,test,238817,5,2.0288565332376045,1,2,2
amazon-sports-and-outdoors,test,238819,8,5.918322650892967,4,8,8
amazon-sports-and-outdoors,test,238910,7,2.9751723634762186,6,7,7
amazon-sports-and-outdoors,test,239360,6,2.243580391504291,3,4,4
amazon-sports-and-outdoors,test,239526,4,3.376674086417072,2,3,3
amazon-sports-and-outdoors,test,239769,7,5.149678892358723,3,3,3
amazon-sports-and-outdoors,test,240068,4,6.162843981827273,1,1,1
amazon-sports-and-outdoors,test,240453,15,9.25539136881376,7,14,15
amazon-sports-and-outdoors,test,240651,6,2.54898099260056,2,6,6
amazon-sports-and-outdoors,test,241019,4,1.5833574659162237,1,2,3
amazon-sports-and-outdoors,test,241040,19,43.6161419157125,5,9,9
amazon-sports-and-outdoors,test,241207,3,3.256178326724464,1,1,3
amazon-sports-and-outdoors,test,241337,6,3.2553644055262585,4,6,6
amazon-sports-and-outdoors,test,242513,6,1.1669931559510287,3,3,3
amazon-sports-and-outdoors,test,242544,6,1.6146962076796993,4,5,5
amazon-sports-and-outdoors,test,243035,4,4.4652940855368,2,3,4
amazon-sports-and-outdoors,test,243233,5,2.2590208387882225,1,4,4
amazon-sports-and-outdoors,test,243314,6,3.5700428888096143,1,1,2
amazon-sports-and-outdoors,test,244113,7,0.043019660862642806,7,7,7
amazon-sports-and-outdoors,test,244360,5,3.1974734342227293,4,4,4
amazon-sports-and-outdoors,test,245810,5,1.9809010046864577,1,3,3
amazon-sports-and-outdoors,test,246040,6,0.04788309775923183,2,2,2
amazon-sports-and-outdoors,test,246260,4,1.7262792791232913,3,3,3
amazon-sports-and-outdoors,test,246785,6,5.049353786484864,5,5,6
amazon-sports-and-outdoors,test,247282,12,5.05513093517801,3,9,9
amazon-sports-and-outdoors,test,247397,9,3.403687731823142,4,8,8
amazon-sports-and-outdoors,test,247966,4,18.51498108009907,1,1,4
amazon-sports-and-outdoors,test,248477,2,0.09012240936006735,1,1,1
amazon-sports-and-outdoors,test,249695,6,7.454812371866558,2,4,6
