dataset,split,user,history_length,positive_signal_total,items_for_50pct,items_for_80pct,items_for_90pct
amazon-toys-and-games,valid,285588,11,3.9439227038743625,7,11,11
amazon-toys-and-games,valid,285886,4,2.8144048420819225,1,1,1
amazon-toys-and-games,valid,286004,4,2.5102148654247474,2,2,2
amazon-toys-and-games,valid,286024,3,2.2298510262425113,1,3,3
amazon-toys-and-games,valid,286223,7,4.726904760654935,1,1,1
amazon-toys-and-games,valid,287604,4,1.3083312742055555,2,2,2
amazon-toys-and-games,valid,287673,3,2.6595317862816996,1,3,3
amazon-toys-and-games,valid,288142,18,7.256029660547172,13,16,17
amazon-toys-and-games,valid,288290,4,4.827385220992213,1,1,2
amazon-toys-and-games,valid,288303,6,1.4961168971530028,5,5,5
amazon-toys-and-games,valid,288350,2,0.6593722842518434,2,2,2
amazon-toys-and-games,valid,288926,8,1.7865832483277742,5,6,7
amazon-toys-and-games,valid,289005,2,6.397386595290035,1,1,1
amazon-toys-and-games,valid,289992,3,3.2140496370063936,3,3,3
amazon-toys-and-games,valid,290241,5,8.418441748650732,1,1,2
amazon-toys-and-games,valid,290332,4,1.666239915465189,4,4,4
amazon-toys-and-games,valid,290698,11,3.732378108858681,5,11,11
amazon-toys-and-games,valid,290713,35,190.3768308186255,14,24,29
amazon-toys-and-games,valid,290941,12,12.56227868065638,2,2,9
amazon-toys-and-games,valid,291211,14,2.681271748516021,8,13,13
amazon-toys-and-games,valid,291226,3,1.171450705113444,1,2,2
amazon-toys-and-games,valid,291560,16,16.466459322460423,8,15,15
amazon-toys-and-games,valid,291758,6,0.6040568285114748,1,1,1
amazon-toys-and-games,valid,292020,10,6.256421711729995,6,8,10
amazon-toys-and-games,valid,292026,9,2.3208726746902975,8,9,9
amazon-toys-and-games,valid,292106,4,0.1960112982080181,1,1,1
amazon-toys-and-games,valid,292352,3,2.4171147575363605,1,3,3
amazon-toys-and-games,valid,292361,3,4.788025533732561,3,3,3
amazon-toys-and-games,valid,292595,10,14.706421841380733,5,9,10
amazon-toys-and-games,valid,293493,5,0.8966650098778051,2,2,2
amazon-toys-and-games,valid,293570,8,3.8008042266899515,2,6,6
amazon-toys-and-games,valid,293646,9,2.9458460251392147,4,5,5
amazon-toys-and-games,valid,294192,2,14.343017020738616,1,2,2
amazon-toys-and-games,valid,294729,13,5.921275818916751,5,11,13
amazon-toys-and-games,valid,294795,19,8.937663482465624,7,16,17
amazon-toys-and-games,valid,295240,3,1.4129423438108626,3,3,3
amazon-toys-and-games,valid,295274,4,3.330354570735577,3,3,3
amazon-toys-and-games,valid,295398,4,24.062759558405794,3,4,4
amazon-toys-and-games,valid,295947,3,1.1947964391709411,2,2,2
amazon-toys-and-games,valid,296161,4,3.5791534515145136,3,4,4
amazon-toys-and-games,valid,296709,3,0.9344974746882231,2,2,3
amazon-toys-and-games,valid,296892,5,2.122121255568104,1,1,4
amazon-toys-and-games,valid,296909,3,0.11118240144915381,3,3,3
amazon-toys-and-games,valid,297012,37,12.459139178549368,23,32,34
amazon-toys-and-games,valid,297203,12,1.3121633705549007,9,11,11
amazon-toys-and-games,valid,297251,2,0.34081586742889497,1,1,1
amazon-toys-and-games,valid,297396,4,1.4626396852307761,1,3,3
amazon-toys-and-games,valid,297423,7,0.37595779482688507,6,6,6
amazon-toys-and-games,valid,298258,7,6.29805718052904,3,7,7
amazon-toys-and-games,valid,299014,3,22.72987205495977,2,2,2
amazon-toys-and-games,valid,299306,3,0.28742139291566865,3,3,3
amazon-toys-and-games,valid,299572,4,6.620413945081593,1,1,3
amazon-toys-and-games,valid,301045,3,4.7581867642281095,2,3,3
amazon-toys-and-games,valid,301065,4,1.0314390390767958,2,2,4
amazon-toys-and-games,valid,301323,3,1.2207787000407482,3,3,3
amazon-toys-and-games,valid,301391,11,1.073060088184005,5,11,11
amazon-toys-and-games,valid,301711,3,0.8632087950507066,1,1,1
amazon-toys-and-games,valid,301776,6,0.33415738499141556,6,6,6
amazon-toys-and-games,valid,301909,2,26.496515272762068,1,2,2
amazon-toys-and-games,valid,302181,3,1.507854273329433,2,2,2
amazon-toys-and-games,valid,302502,6,5.001158951109087,4,6,6
amazon-toys-and-games,valid,303052,6,5.11182667075056,3,6,6
amazon-toys-and-games,valid,303063,10,33.28372748527974,5,9,10
amazon-toys-and-games,valid,303146,7,1.2874887480551598,5,7,7
amazon-toys-and-games,valid,303760,3,0.7774397090865119,2,2,2
amazon-toys-and-games,valid,304089,5,0.051292867672575015,4,4,4
amazon-toys-and-games,valid,304614,9,5.113325180304648,4,7,7
amazon-toys-and-games,valid,304880,3,0.06122854130081179,3,3,3
amazon-toys-and-games,valid,304995,6,1.4272581885666895,1,4,4
amazon-toys-and-games,valid,305036,1,1.9955512720919322,1,1,1
amazon-toys-and-games,valid,305133,10,6.798922393661256,6,8,10
amazon-toys-and-games,valid,305429,7,6.111736294699543,3,4,4
amazon-toys-and-games,valid,305789,8,20.35539860297219,3,5,7
amazon-toys-and-games,valid,306208,8,1.4568718084968793,8,8,8
amazon-toys-and-games,valid,306312,14,2.3333672111765766,2,2,3
amazon-toys-and-games,valid,306465,4,16.223827895665433,1,1,4
amazon-toys-and-games,valid,306512,4,2.050764525104209,1,1,2
amazon-toys-and-games,valid,306749,4,0.7018137379313345,2,2,2
amazon-toys-and-games,valid,307031,6,3.2718399672242935,6,6,6
amazon-toys-and-games,valid,307492,9,1.504966919772313,8,8,8
amazon-toys-and-games,valid,307615,17,12.978733294581467,2,10,15
amazon-toys-and-games,valid,307704,9,7.124498797125751,3,6,7
amazon-toys-and-games,valid,308121,4,1.5332519042373087,1,1,2
amazon-toys-and-games,valid,308891,8,7.68488141479439,4,8,8
amazon-toys-and-games,valid,308935,10,5.262041154179962,7,9,9
amazon-toys-and-games,valid,309021,3,0.912444832820433,2,3,3
amazon-toys-and-games,valid,309155,37,113.29117158794517,17,29,32
amazon-toys-and-games,valid,309399,6,5.614573780155734,2,5,5
amazon-toys-and-games,valid,309623,2,1.281590335163601,1,1,1
amazon-toys-and-games,valid,310043,9,1.2489915860465701,3,9,9
amazon-toys-and-games,valid,310846,3,0.10414812160429687,3,3,3
amazon-toys-and-games,valid,311044,2,0.4400343517535832,1,1,1
amazon-toys-and-games,valid,311294,4,2.732214875417341,3,4,4
amazon-toys-and-games,valid,311348,4,5.446826595806108,1,4,4
amazon-toys-and-games,valid,311438,4,7.019477651722828,1,2,2
amazon-toys-and-games,valid,311520,6,3.5363079934866,3,5,6
amazon-toys-and-games,valid,311552,3,3.2600731192215693,2,2,2
amazon-toys-and-games,valid,311686,4,1.115154710328313,2,2,2
amazon-toys-and-games,valid,311765,1,0.934750957692055,1,1,1
amazon-toys-and-games,valid,312140,12,2.0115105822513453,11,11,11
amazon-toys-and-games,valid,312414,8,4.447915092806844,5,8,8
amazon-toys-and-games,valid,313181,11,21.584781684916955,7,9,9
amazon-toys-and-games,valid,314319,3,5.552639053420594,1,2,3
amazon-toys-and-games,valid,314609,31,11.28131294582857,11,25,28
amazon-toys-and-games,valid,314624,6,5.632721468283856,2,5,5
amazon-toys-and-games,valid,314842,3,4.040773828967655,2,3,3
amazon-toys-and-games,valid,315093,4,38.538342877630384,2,3,4
amazon-toys-and-games,valid,315465,6,2.7131290219002864,3,3,4
amazon-toys-and-games,valid,315930,8,2.2568704930162204,1,1,1
amazon-toys-and-games,valid,316110,5,5.580004719286864,2,3,5
amazon-toys-and-games,valid,316432,3,1.6893288778172078,3,3,3
amazon-toys-and-games,valid,316523,7,12.203122103610418,5,6,7
amazon-toys-and-games,valid,317171,19,49.67056177538281,16,18,19
amazon-toys-and-games,valid,317548,3,3.1754183971614456,2,2,2
amazon-toys-and-games,valid,318369,3,1.1161946989797624,1,2,2
amazon-toys-and-games,valid,318714,3,0.006563236578255193,2,2,2
amazon-toys-and-games,valid,318737,5,5.983621380380656,3,5,5
amazon-toys-and-games,valid,319018,5,2.5261509016955848,5,5,5
amazon-toys-and-games,valid,319080,7,11.11439717055289,4,4,5
amazon-toys-and-games,valid,319392,2,3.942659462976524,2,2,2
amazon-toys-and-games,valid,319476,6,2.629529720091646,4,5,5
amazon-toys-and-games,valid,319909,5,0.5393779332293639,1,5,5
amazon-toys-and-games,valid,319990,8,14.199451533107327,6,8,8
amazon-toys-and-games,valid,320046,3,0.026985441360520723,1,1,1
amazon-toys-and-games,valid,320281,3,7.77428818424521,2,2,2
amazon-toys-and-games,valid,320442,3,1.7984030950224172,1,2,2
amazon-toys-and-games,valid,321269,8,32.683476064038864,2,5,6
amazon-toys-and-games,valid,321559,3,5.220820441253954,1,1,2
amazon-toys-and-games,valid,321858,8,78.34703505521952,4,6,7
amazon-toys-and-games,valid,321922,5,0.5950930927083097,1,1,1
amazon-toys-and-games,valid,322099,5,1.1486083953849144,1,1,1
amazon-toys-and-games,valid,322478,5,5.885261753139808,4,5,5
amazon-toys-and-games,valid,322573,6,8.707548980625816,6,6,6
amazon-toys-and-games,valid,322597,2,0.6483546277819017,1,1,1
amazon-toys-and-games,valid,322675,8,3.791194008036195,7,8,8
amazon-toys-and-games,valid,322984,15,6.8408090686706835,6,8,13
amazon-toys-and-games,valid,323050,9,1.1801995369128617,6,9,9
amazon-toys-and-games,valid,323347,14,9.390257132830218,2,7,8
amazon-toys-and-games,valid,323512,4,2.736075937638881,3,3,3
amazon-toys-and-games,valid,323970,9,30.398839948440745,5,7,8
amazon-toys-and-games,valid,324254,7,3.5023053482320794,7,7,7
amazon-toys-and-games,valid,324799,5,2.3887016401956753,4,4,4
amazon-toys-and-games,valid,324862,10,2.135562811640056,5,10,10
amazon-toys-and-games,valid,325010,34,33.967890129031574,17,28,31
amazon-toys-and-games,valid,325031,4,2.64596968664555,1,4,4
amazon-toys-and-games,valid,325182,1,0.7383236387257521,1,1,1
amazon-toys-and-games,valid,325363,4,4.772009303736958,1,2,3
amazon-toys-and-games,valid,325471,21,19.89553021807697,10,15,20
amazon-toys-and-games,valid,325641,4,3.9466036281589005,2,3,3
amazon-toys-and-games,valid,325818,9,3.7732609709347713,6,6,6
amazon-toys-and-games,valid,326170,5,3.016569174582055,3,4,4
amazon-toys-and-games,valid,326460,7,3.4822546402473455,3,4,4
amazon-toys-and-games,valid,326590,4,0.5871415180811235,1,2,2
amazon-toys-and-games,valid,326824,11,2.607077374485278,6,7,7
amazon-toys-and-games,valid,327236,5,4.357535753088328,4,5,5
amazon-toys-and-games,valid,327910,3,1.6432245694346423,1,2,3
amazon-toys-and-games,valid,327986,7,6.3623018407052845,3,4,4
amazon-toys-and-games,valid,328170,5,2.1577029835670536,4,4,5
amazon-toys-and-games,valid,328755,3,4.666838016455019,2,3,3
amazon-toys-and-games,valid,329226,7,3.9558767548938887,3,6,6
amazon-toys-and-games,valid,329263,7,1.6507778316970252,3,7,7
amazon-toys-and-games,valid,329932,4,0.6224085426302062,2,3,3
amazon-toys-and-games,valid,330589,3,1.8051007889026052,1,1,1
amazon-toys-and-games,valid,330957,5,25.041612764108834,3,5,5
amazon-toys-and-games,valid,331080,4,1.4659416681724071,2,2,2
amazon-toys-and-games,valid,331312,39,57.75605283956936,15,32,36
amazon-toys-and-games,valid,331525,6,4.027167964301903,1,2,2
amazon-toys-and-games,valid,331857,3,2.3795203441297406,2,3,3
amazon-toys-and-games,valid,331964,5,9.78241013891539,4,4,5
amazon-toys-and-games,valid,332109,6,17.324421879453777,3,4,6
amazon-toys-and-games,valid,332334,6,7.693595715226518,3,5,5
amazon-toys-and-games,valid,332418,4,13.608382293352062,2,4,4
amazon-toys-and-games,valid,332721,4,0.4292919343137501,2,2,2
amazon-toys-and-games,valid,333009,5,0.7440353545546082,1,2,4
amazon-toys-and-games,valid,333091,20,25.102611981714062,13,15,19
amazon-toys-and-games,valid,333335,7,1.764098521659041,2,3,3
amazon-toys-and-games,valid,333506,3,16.76557002591307,2,2,2
amazon-toys-and-games,valid,333893,9,7.962074439635281,5,6,9
amazon-toys-and-games,valid,333901,30,13.679683115887965,14,20,21
amazon-toys-and-games,valid,336841,8,1.3410700461196137,5,5,6
amazon-toys-and-games,valid,336893,6,2.8135706502604303,2,4,6
amazon-toys-and-games,valid,336931,3,0.11215712202177236,1,1,1
amazon-toys-and-games,valid,337036,4,7.7674402219974805,1,2,4
amazon-toys-and-games,valid,337124,4,0.5313170725166936,3,3,3
amazon-toys-and-games,valid,337511,4,3.683523054525851,3,4,4
amazon-toys-and-games,valid,337546,3,0.09289494350105439,2,2,2
amazon-toys-and-games,valid,337638,30,100.89843129563903,21,27,29
amazon-toys-and-games,valid,337651,5,0.2389435273639899,5,5,5
amazon-toys-and-games,valid,337701,5,4.541674458886834,4,5,5
amazon-toys-and-games,valid,337751,11,9.82070770203174,4,6,10
amazon-toys-and-games,valid,338230,4,1.3635430093555339,3,3,3
amazon-toys-and-games,valid,338423,4,0.1028493374309713,2,2,2
amazon-toys-and-games,valid,338712,3,12.362229742246111,2,3,3
amazon-toys-and-games,valid,339032,6,15.441747196113058,3,6,6
amazon-toys-and-games,valid,339059,5,7.26292151431303,2,3,3
amazon-toys-and-games,valid,339115,5,2.0091702915642715,2,2,2
amazon-toys-and-games,valid,339123,7,0.7481715293177317,2,2,2
amazon-toys-and-games,valid,339386,3,1.4923825764333791,1,2,3
amazon-toys-and-games,valid,339770,2,5.676073133388284,1,1,1
amazon-toys-and-games,valid,339915,8,0.33113038810284356,4,4,4
amazon-toys-and-games,valid,340658,5,23.75775107450421,2,3,4
amazon-toys-and-games,valid,340693,23,55.73145303503207,11,16,18
amazon-toys-and-games,valid,340813,12,3.0582433488697083,5,9,9
amazon-toys-and-games,valid,340859,20,7.224390453379777,3,4,10
amazon-toys-and-games,valid,340978,9,1.3735509079314694,3,6,6
amazon-toys-and-games,valid,341121,11,7.409054086556477,3,7,9
amazon-toys-and-games,valid,341762,3,2.0931789102393785,3,3,3
amazon-toys-and-games,valid,341877,13,4.6940185031208825,8,9,9
amazon-toys-and-games,valid,341928,3,0.544852609562621,2,2,2
amazon-toys-and-games,valid,342108,4,2.077646625339914,1,1,2
amazon-toys-and-games,valid,342847,8,26.95904788545655,3,7,8
amazon-toys-and-games,valid,342864,3,3.008671990020561,1,1,1
amazon-toys-and-games,valid,343040,4,6.154454125805866,2,3,4
amazon-toys-and-games,valid,343232,5,0.3379369886029412,3,3,3
amazon-toys-and-games,valid,343511,2,6.483281157870897,1,2,2
amazon-toys-and-games,valid,343875,10,34.45021060655611,2,2,4
amazon-toys-and-games,valid,343907,3,1.3245526685884912,2,2,2
amazon-toys-and-games,valid,344212,3,2.4184788097885166,2,3,3
amazon-toys-and-games,valid,344314,11,3.7698684222093357,4,9,11
amazon-toys-and-games,valid,344335,5,3.5024108396618177,2,3,5
amazon-toys-and-games,valid,344389,12,14.865944615355037,4,10,10
amazon-toys-and-games,valid,344446,3,2.958072532441302,2,2,3
amazon-toys-and-games,valid,345264,5,0.3082034575511784,1,1,1
amazon-toys-and-games,valid,345487,3,1.1975511062654762,2,2,2
amazon-toys-and-games,valid,346178,3,0.8903952266772395,1,1,1
amazon-toys-and-games,valid,346234,7,3.991780016723048,4,7,7
amazon-toys-and-games,valid,346272,4,2.4080485660280537,1,1,1
amazon-toys-and-games,valid,346538,9,6.221513914591533,5,7,8
amazon-toys-and-games,valid,346769,5,3.9373760372928652,4,4,5
amazon-toys-and-games,valid,346848,3,15.967599711378483,1,1,2
amazon-toys-and-games,valid,347447,4,6.436798142844882,2,3,4
amazon-toys-and-games,valid,347709,4,2.6519226160913263,3,4,4
amazon-toys-and-games,valid,347832,1,0.9711534697288611,1,1,1
amazon-toys-and-games,valid,347939,2,11.77982041285728,1,2,2
amazon-toys-and-games,valid,348751,2,0.35234061639502523,2,2,2
amazon-toys-and-games,valid,349279,3,0.8104083106502515,1,2,3
amazon-toys-and-games,valid,349951,11,3.7832850600418895,6,7,7
amazon-toys-and-games,valid,350148,4,3.9033081239595138,2,4,4
amazon-toys-and-games,valid,350352,5,16.9967035193092,2,4,5
amazon-toys-and-games,valid,350653,2,1.3217656204315902,1,1,1
amazon-toys-and-games,valid,350857,3,1.0658374669256223,3,3,3
amazon-toys-and-games,valid,351294,19,5.124001823711552,8,11,14
amazon-toys-and-games,valid,351474,3,1.3339176259925316,3,3,3
amazon-toys-and-games,valid,351610,3,1.8126478532272694,1,1,1
amazon-toys-and-games,valid,351643,3,3.552197229003237,1,3,3
amazon-toys-and-games,valid,351800,7,3.6129509323817013,7,7,7
amazon-toys-and-games,valid,352353,2,4.3628969692147805,1,2,2
amazon-toys-and-games,valid,352737,4,7.041867132532336,2,3,4
amazon-toys-and-games,valid,352940,2,2.437710757551792,1,2,2
amazon-toys-and-games,valid,352969,2,0.7419164187860504,1,1,1
amazon-toys-and-games,valid,353777,3,4.215453090434046,1,2,2
amazon-toys-and-games,valid,353843,8,29.257526778727488,2,4,7
amazon-toys-and-games,valid,353881,9,3.205692540168487,8,9,9
amazon-toys-and-games,valid,354364,13,10.764217357628153,5,5,7
amazon-toys-and-games,valid,355189,10,41.919716341893675,6,8,8
amazon-toys-and-games,valid,355573,3,0.5206282862114037,2,2,2
amazon-toys-and-games,valid,356464,2,0.9390098263242985,2,2,2
amazon-toys-and-games,valid,356774,2,0.9905098822006043,2,2,2
amazon-toys-and-games,valid,357457,12,5.113551721252684,2,8,8
amazon-toys-and-games,valid,357581,8,10.126942492181902,2,3,8
amazon-toys-and-games,valid,357628,4,1.3705995511807674,4,4,4
amazon-toys-and-games,valid,357822,11,5.388823891354958,8,9,11
amazon-toys-and-games,valid,357934,3,3.3481682026695276,2,3,3
amazon-toys-and-games,valid,358025,3,0.8212361078443692,2,2,2
amazon-toys-and-games,valid,358195,10,11.535088011664266,2,6,7
amazon-toys-and-games,valid,358396,13,31.41742535010917,3,5,7
amazon-toys-and-games,valid,358541,4,1.7234759729671256,1,4,4
amazon-toys-and-games,valid,359120,4,2.9107708836823543,3,3,3
amazon-toys-and-games,valid,359179,3,34.03540856520841,2,3,3
amazon-toys-and-games,valid,359355,3,7.296470445228856,2,3,3
amazon-toys-and-games,valid,359629,4,0.9010536557365614,2,3,3
amazon-toys-and-games,valid,359861,1,0.38879549468112595,1,1,1
amazon-toys-and-games,valid,359928,10,6.133279820254746,6,7,8
amazon-toys-and-games,valid,359945,3,1.8706645979046796,2,3,3
amazon-toys-and-games,valid,360258,4,1.8471857979190234,3,3,4
amazon-toys-and-games,valid,360616,2,1.8132795369204509,2,2,2
amazon-toys-and-games,valid,360753,4,2.459450593297588,3,4,4
amazon-toys-and-games,valid,360930,5,10.81061979946383,2,5,5
amazon-toys-and-games,valid,361346,33,15.13835333823139,14,23,26
amazon-toys-and-games,valid,361692,3,3.8509967706847155,2,3,3
amazon-toys-and-games,valid,361723,3,1.1191317625271548,3,3,3
amazon-toys-and-games,valid,362106,3,5.575810739267876,3,3,3
amazon-toys-and-games,valid,363520,4,5.672320471832556,1,4,4
amazon-toys-and-games,valid,364274,2,0.9603795566463363,1,2,2
amazon-toys-and-games,valid,364568,5,0.15394538895885468,1,5,5
amazon-toys-and-games,valid,364633,13,5.097130095534885,6,10,11
amazon-toys-and-games,valid,364725,3,3.2576947554885107,1,3,3
amazon-toys-and-games,valid,365009,3,1.109130820820087,1,1,1
amazon-toys-and-games,valid,365074,5,1.795445160868422,3,3,3
amazon-toys-and-games,valid,366318,32,19.00994509702334,16,25,26
amazon-toys-and-games,valid,366756,12,4.468117966486992,6,12,12
amazon-toys-and-games,valid,366883,5,2.6438957807918446,1,4,5
amazon-toys-and-games,valid,367589,3,2.1211951065890338,1,2,2
amazon-toys-and-games,valid,367725,10,5.666445838783671,7,8,10
amazon-toys-and-games,valid,367977,24,7.181162114587093,17,22,23
amazon-toys-and-games,valid,367999,6,9.811662381130038,4,5,6
amazon-toys-and-games,valid,368325,14,4.195327121777017,8,10,10
amazon-toys-and-games,valid,369236,16,10.699557941578872,1,6,8
amazon-toys-and-games,valid,369459,4,1.388354618927705,1,2,2
amazon-toys-and-games,valid,369481,4,1.6516474403054797,1,3,4
amazon-toys-and-games,valid,369975,5,1.067449183709467,3,3,3
amazon-toys-and-games,valid,370133,5,12.286438956543034,3,5,5
amazon-toys-and-games,valid,371653,3,2.3680238021046547,2,3,3
amazon-toys-and-games,valid,372282,5,2.923534840726598,4,5,5
amazon-toys-and-games,valid,372325,3,0.34487602258857375,2,3,3
amazon-toys-and-games,valid,373128,4,3.7614488400401447,2,2,3
amazon-toys-and-games,valid,373498,2,0.44486621340347043,2,2,2
amazon-toys-and-games,valid,374330,4,12.313992837334304,1,1,2
amazon-toys-and-games,valid,374623,3,3.2605262011176404,1,2,2
amazon-toys-and-games,valid,374803,7,6.160745538544184,6,7,7
amazon-toys-and-games,valid,374907,11,2.819347760656642,10,10,10
amazon-toys-and-games,valid,375073,3,1.1632200968004032,2,3,3
amazon-toys-and-games,valid,375208,4,20.846659289434264,1,3,4
amazon-toys-and-games,valid,375438,3,3.105715757137226,2,3,3
amazon-toys-and-games,valid,375790,5,2.2040954328092646,3,3,3
amazon-toys-and-games,valid,375876,3,0.3296731138078605,1,3,3
amazon-toys-and-games,valid,375938,16,16.877489349508096,3,10,14
amazon-toys-and-games,valid,376158,3,3.9024945497675745,2,3,3
amazon-toys-and-games,valid,376300,3,1.0521916318860116,3,3,3
amazon-toys-and-games,valid,376503,3,1.6707077431405115,3,3,3
amazon-toys-and-games,valid,376570,3,0.9672137316448547,2,2,2
amazon-toys-and-games,valid,376700,3,5.782240264826494,1,3,3
amazon-toys-and-games,valid,377100,6,1.5177705942133652,5,5,5
amazon-toys-and-games,valid,377369,3,0.16662991120948262,3,3,3
amazon-toys-and-games,valid,377645,30,22.786189299817078,12,27,29
amazon-toys-and-games,valid,378419,3,2.2591708133294364,3,3,3
amazon-toys-and-games,valid,378522,17,6.043733407472474,5,12,13
amazon-toys-and-games,valid,378554,12,0.5376595866190572,10,10,10
amazon-toys-and-games,valid,378589,8,0.493870650684167,1,1,1
amazon-toys-and-games,valid,378800,6,1.9807252991153201,2,2,2
amazon-toys-and-games,valid,378844,3,1.4839998024249244,1,1,3
amazon-toys-and-games,valid,379438,4,0.8219071294687843,3,3,3
amazon-toys-and-games,valid,379798,37,10.422799215088109,11,32,32
amazon-toys-and-games,valid,380938,3,0.9227793247675726,3,3,3
amazon-toys-and-games,valid,381364,4,0.25480404998548223,1,1,3
amazon-toys-and-games,valid,381365,3,3.090550288959873,2,2,2
amazon-toys-and-games,valid,381438,4,0.374006203376725,1,1,1
amazon-toys-and-games,valid,381974,6,2.9490752771790474,3,5,5
amazon-toys-and-games,valid,382010,3,1.3946394542627294,2,2,2
amazon-toys-and-games,valid,382523,3,4.808117982930501,1,3,3
amazon-toys-and-games,valid,383136,11,2.7300501508027817,2,8,8
amazon-toys-and-games,valid,383162,3,5.056093043946984,3,3,3
amazon-toys-and-games,valid,384284,5,0.26816427393594533,5,5,5
amazon-toys-and-games,valid,384337,2,2.0179150757308935,2,2,2
amazon-toys-and-games,valid,384659,7,1.792874028623468,4,6,6
amazon-toys-and-games,valid,385488,3,4.761568940894505,2,3,3
amazon-toys-and-games,valid,385518,4,6.9222555357861015,1,1,1
amazon-toys-and-games,valid,385616,5,34.777808043670916,2,3,4
amazon-toys-and-games,valid,385838,6,10.019138346254874,3,6,6
amazon-toys-and-games,valid,386166,4,1.7124358015397576,2,2,2
amazon-toys-and-games,valid,386315,10,4.946755224655953,6,10,10
amazon-toys-and-games,valid,386863,17,5.400896335633759,10,17,17
amazon-toys-and-games,valid,387088,5,0.18782356950490686,2,2,2
amazon-toys-and-games,valid,387096,3,0.9265354015134731,3,3,3
amazon-toys-and-games,valid,387602,13,13.61537609686896,6,11,12
amazon-toys-and-games,valid,387855,3,14.113615787690529,3,3,3
amazon-toys-and-games,valid,387973,13,8.484953968612253,8,11,13
amazon-toys-and-games,valid,387979,3,13.71092957618565,1,2,3
amazon-toys-and-games,valid,388010,22,13.277331466531358,15,17,20
amazon-toys-and-games,valid,388166,2,5.054667644760267,1,2,2
amazon-toys-and-games,valid,388306,3,1.1607864575819784,1,1,1
amazon-toys-and-games,valid,388477,4,0.7684225951258533,2,2,2
amazon-toys-and-games,valid,388835,5,2.153080080960245,3,3,3
amazon-toys-and-games,valid,388850,3,1.1524568087539673,3,3,3
amazon-toys-and-games,valid,388884,8,27.438683897017853,5,7,7
amazon-toys-and-games,valid,389037,10,7.337055679805936,6,8,9
amazon-toys-and-games,valid,389264,6,16.024420886518858,3,6,6
amazon-toys-and-games,valid,389666,7,3.3704473854853534,5,7,7
amazon-toys-and-games,valid,389689,4,2.9654776766410667,1,1,1
amazon-toys-and-games,valid,390011,7,27.93531440082607,3,4,5
amazon-toys-and-games,valid,390541,3,0.5815352936820057,3,3,3
amazon-toys-and-games,valid,390972,3,0.6313835359120845,3,3,3
amazon-toys-and-games,valid,391024,4,0.5875991535640893,1,1,1
amazon-toys-and-games,valid,391146,20,7.742601670369513,11,16,18
amazon-toys-and-games,valid,391922,3,0.35672141996523965,1,1,1
amazon-toys-and-games,valid,392286,9,3.3609198903268593,1,8,8
amazon-toys-and-games,valid,392971,7,2.60420304924622,5,6,6
amazon-toys-and-games,valid,393181,17,7.042042951581901,11,15,17
amazon-toys-and-games,valid,393375,4,0.03607553920002721,2,4,4
amazon-toys-and-games,valid,393559,5,0.9301251458491747,4,4,4
amazon-toys-and-games,valid,393683,11,6.062870741819149,9,11,11
amazon-toys-and-games,valid,394457,13,8.20549224558936,4,8,11
amazon-toys-and-games,valid,394549,6,0.8027264095580802,3,5,5
amazon-toys-and-games,valid,395388,4,5.335643435425805,1,4,4
amazon-toys-and-games,valid,395758,2,4.217149428041026,2,2,2
amazon-toys-and-games,valid,395829,7,2.7635341931053508,1,7,7
amazon-toys-and-games,valid,396170,8,1.9237576502631497,6,7,7
amazon-toys-and-games,valid,396201,4,2.980685391985725,1,3,3
amazon-toys-and-games,valid,396673,4,12.06309740925571,1,1,2
amazon-toys-and-games,valid,396700,8,4.817459919423015,2,3,8
amazon-toys-and-games,valid,396804,4,2.599073433608798,4,4,4
amazon-toys-and-games,valid,397071,3,0.7438666188624369,2,2,2
amazon-toys-and-games,valid,397758,10,5.612389955773919,6,9,10
amazon-toys-and-games,valid,398395,11,3.4090701505991357,6,7,7
amazon-toys-and-games,valid,399390,7,6.264778302613803,3,6,6
amazon-toys-and-games,valid,399791,9,3.8401500002118683,6,8,8
amazon-toys-and-games,valid,399834,5,2.662221944228553,2,4,5
amazon-toys-and-games,valid,399857,6,3.7068856115571553,4,6,6
amazon-toys-and-games,valid,399902,1,1.1272735758957395,1,1,1
amazon-toys-and-games,valid,399977,4,20.678454975555777,3,4,4
amazon-toys-and-games,valid,400628,2,0.9479478849569157,2,2,2
amazon-toys-and-games,valid,400765,4,1.1677276418725333,3,3,3
amazon-toys-and-games,valid,400954,3,1.9836130321380145,2,3,3
amazon-toys-and-games,valid,400958,21,9.858637815983355,8,11,16
amazon-toys-and-games,valid,401472,3,3.995537484842722,1,2,2
amazon-toys-and-games,valid,401498,9,1.9072043499909657,6,8,8
amazon-toys-and-games,valid,401501,3,1.3370165948517525,1,1,1
amazon-toys-and-games,valid,401956,10,1.6064667511314872,3,9,9
amazon-toys-and-games,valid,401997,9,1.1406645365577452,7,7,7
amazon-toys-and-games,valid,402110,4,33.99401823117055,2,3,3
amazon-toys-and-games,valid,402896,6,3.7897231994690515,4,6,6
amazon-toys-and-games,valid,402906,3,3.8388833441238583,1,3,3
amazon-toys-and-games,valid,403096,5,15.642616159630037,3,3,3
amazon-toys-and-games,valid,403120,5,3.143543162406649,5,5,5
amazon-toys-and-games,valid,403338,13,3.161051324553048,5,6,11
amazon-toys-and-games,valid,403659,10,5.5188800250649654,4,5,5
