dataset,split,lag,mean_margin_influence,ci_low,ci_high,help_percent,hurt_percent,neutral_percent,n_users
amazon-toys-and-games,test,58,1.5636285146077473e-05,-6.88668754365709e-05,0.00010915497938791904,33.33333333333333,66.66666666666666,0.0,9
amazon-toys-and-games,test,59,0.00012868642807006836,-5.1302214463551835e-05,0.00036030345492892794,44.44444444444444,55.55555555555556,0.0,9
amazon-toys-and-games,test,60,1.0649363199869791e-05,-8.37511486477322e-05,0.00010888046688503689,44.44444444444444,55.55555555555556,0.0,9
amazon-toys-and-games,test,61,-3.530581792195638e-05,-0.00014303127924601236,7.85370667775471e-05,33.33333333333333,66.66666666666666,0.0,6
amazon-toys-and-games,test,62,8.617838223775227e-05,-6.427367528279622e-05,0.0002684593200683594,66.66666666666666,33.33333333333333,0.0,6
amazon-toys-and-games,test,63,-2.8312206268310547e-06,-8.903940518697102e-05,0.00010296901067097942,33.33333333333333,66.66666666666666,0.0,6
amazon-toys-and-games,test,64,5.8710575103759766e-06,-8.169809977213542e-05,0.00010282496611277236,33.33333333333333,66.66666666666666,0.0,6
amazon-toys-and-games,test,65,3.359715143839518e-05,-3.77496083577474e-05,0.00011938810348510742,33.33333333333333,50.0,16.666666666666664,6
amazon-toys-and-games,test,66,0.00011185805002848308,-3.288189570109049e-05,0.00035701195398966473,50.0,50.0,0.0,6
amazon-toys-and-games,test,67,9.77317492167155e-05,-9.433428446451823e-05,0.0003681580225626628,50.0,50.0,0.0,6
amazon-toys-and-games,test,68,2.6981035868326824e-05,-7.160504659016927e-05,0.00015616416931152344,66.66666666666666,33.33333333333333,0.0,6
amazon-toys-and-games,test,69,2.423524856567383e-05,-9.334087371826172e-06,8.059501647949214e-05,60.0,40.0,0.0,5
amazon-toys-and-games,test,70,1.6868114471435547e-05,-4.720687866210938e-06,3.8456916809082034e-05,80.0,20.0,0.0,5
amazon-toys-and-games,test,71,-7.972121238708496e-06,-0.00011627376079559326,9.873509407043457e-05,25.0,50.0,25.0,4
amazon-toys-and-games,test,72,7.772445678710938e-05,0.0,0.00017854571342468262,50.0,0.0,50.0,4
amazon-toys-and-games,test,73,3.813207149505615e-05,-9.460747241973877e-05,0.0001742541790008545,50.0,50.0,0.0,4
amazon-toys-and-games,test,74,1.9684433937072754e-05,-0.00011338293552398682,0.00016546249389648438,75.0,25.0,0.0,4
amazon-toys-and-games,test,75,0.00012874603271484375,0.0,0.00021982192993164062,66.66666666666666,0.0,33.33333333333333,3
amazon-toys-and-games,test,76,2.8411547342936197e-06,-2.0623207092285156e-05,2.9087066650390625e-05,66.66666666666666,33.33333333333333,0.0,3
amazon-toys-and-games,test,77,-4.3710072835286456e-06,-4.220008850097656e-05,2.9087066650390625e-05,33.33333333333333,33.33333333333333,33.33333333333333,3
amazon-toys-and-games,test,78,7.406870524088542e-05,0.0,0.0001977682113647461,66.66666666666666,0.0,33.33333333333333,3
amazon-toys-and-games,test,79,1.2099742889404297e-05,-0.00015503168106079102,0.00016689300537109375,66.66666666666666,33.33333333333333,0.0,3
amazon-toys-and-games,test,80,3.6557515462239586e-05,0.0,0.00010216236114501953,66.66666666666666,0.0,33.33333333333333,3
amazon-toys-and-games,test,81,-7.37607479095459e-05,-0.00015503168106079102,7.510185241699219e-06,50.0,50.0,0.0,2
amazon-toys-and-games,test,82,9.059906005859375e-06,0.0,1.811981201171875e-05,50.0,0.0,50.0,2
amazon-toys-and-games,test,83,9.059906005859375e-06,0.0,1.811981201171875e-05,50.0,0.0,50.0,2
amazon-toys-and-games,test,84,3.6954879760742188e-06,0.0,7.3909759521484375e-06,50.0,0.0,50.0,2
amazon-toys-and-games,test,85,3.6954879760742188e-06,0.0,7.3909759521484375e-06,50.0,0.0,50.0,2
amazon-toys-and-games,test,86,-3.5762786865234375e-07,-7.152557373046875e-07,0.0,0.0,50.0,50.0,2
amazon-toys-and-games,test,87,-3.5762786865234375e-07,-7.152557373046875e-07,0.0,0.0,50.0,50.0,2
amazon-toys-and-games,test,88,5.364418029785156e-06,0.0,1.0728836059570312e-05,50.0,0.0,50.0,2
amazon-toys-and-games,test,89,5.364418029785156e-06,0.0,1.0728836059570312e-05,50.0,0.0,50.0,2
amazon-toys-and-games,test,90,0.0,0.0,0.0,0.0,0.0,100.0,2
amazon-toys-and-games,test,91,0.0,0.0,0.0,0.0,0.0,100.0,2
amazon-toys-and-games,test,92,0.0,0.0,0.0,0.0,0.0,100.0,2
amazon-toys-and-games,test,93,0.0,0.0,0.0,0.0,0.0,100.0,2
amazon-toys-and-games,test,94,8.940696716308594e-06,0.0,1.7881393432617188e-05,50.0,0.0,50.0,2
amazon-toys-and-games,test,95,8.940696716308594e-06,0.0,1.7881393432617188e-05,50.0,0.0,50.0,2
amazon-toys-and-games,test,96,0.0,0.0,0.0,0.0,0.0,100.0,2
amazon-toys-and-games,test,97,0.0,0.0,0.0,0.0,0.0,100.0,2
amazon-toys-and-games,test,98,0.0,0.0,0.0,0.0,0.0,100.0,2
amazon-toys-and-games,test,99,0.0,0.0,0.0,0.0,0.0,100.0,2
amazon-toys-and-games,test,100,0.0,0.0,0.0,0.0,0.0,100.0,2
