source_table,dataset,split,cohort,lag_bin,lag_start,lag_end,metric,mean,ci_low,ci_high,n_users,n_positions,units,status,lag,mean_margin_influence,help_percent,hurt_percent,neutral_percent,recent_items,mean_percent,median_percent,q25_percent,q75_percent
alignment_summary.csv,amazon:Baby_Products,test,fixed_K16,3-4,3,4,random_cosine_z,0.2776079204026685,0.17462458973069453,0.38318037302480573,84,168,within_subset_z,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K16,3-4,3,4,excess_cosine_z,0.2416495342423975,0.06117791427538412,0.43233390144228045,84,168,within_subset_z,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K16,3-4,3,4,raw_cluster_match,0.08333333333333333,0.047619047619047616,0.125,84,168,probability_difference,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K16,3-4,3,4,random_cluster_match,0.05773809523809524,0.04701636904761905,0.06904761904761905,84,168,probability_difference,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K16,3-4,3,4,excess_cluster_match,0.025595238095238095,-0.012507440476190478,0.06756696428571425,84,168,probability_difference,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K16,5-8,5,8,raw_cosine,0.18640365267527245,0.17390143813737224,0.1985134911745609,84,336,cosine,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K16,5-8,5,8,random_cosine,0.17276144700701393,0.16407630194693673,0.18039403056969777,84,336,cosine,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K16,5-8,5,8,excess_cosine,0.013642205668258526,0.00449694289875749,0.02302353019754047,84,336,cosine,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K16,5-8,5,8,raw_cosine_z,0.45271396991030843,0.2791238995806838,0.6208559987004288,84,336,within_subset_z,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K16,5-8,5,8,random_cosine_z,0.26329541256391203,0.14270438149246695,0.3692718948444306,84,336,within_subset_z,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K16,5-8,5,8,excess_cosine_z,0.18941855734639632,0.06243890885868024,0.31967586335296877,84,336,within_subset_z,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K16,5-8,5,8,raw_cluster_match,0.07738095238095238,0.050595238095238096,0.10416666666666667,84,336,probability_difference,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K16,5-8,5,8,random_cluster_match,0.06324404761904763,0.05357142857142857,0.07336309523809523,84,336,probability_difference,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K16,5-8,5,8,excess_cluster_match,0.014136904761904762,-0.01191220238095239,0.04033110119047617,84,336,probability_difference,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K16,9-16,9,16,raw_cosine,0.1859933964775077,0.17409825328123546,0.19841548306846693,84,672,cosine,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K16,9-16,9,16,random_cosine,0.1734038236318156,0.1653370882624239,0.1814074882422574,84,672,cosine,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K16,9-16,9,16,excess_cosine,0.01258957284569208,0.005638191145512142,0.020628664937699104,84,672,cosine,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K16,9-16,9,16,raw_cosine_z,0.44701766690676786,0.281856627815476,0.6194951810646289,84,672,within_subset_z,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K16,9-16,9,16,random_cosine_z,0.27221464868319234,0.1602100789441131,0.3833434969691906,84,672,within_subset_z,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K16,9-16,9,16,excess_cosine_z,0.1748030182235755,0.07828485061700927,0.2864237680841204,84,672,within_subset_z,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K16,9-16,9,16,raw_cluster_match,0.07291666666666667,0.052083333333333336,0.09672619047619048,84,672,probability_difference,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K16,9-16,9,16,random_cluster_match,0.0683779761904762,0.05892857142857144,0.07768043154761906,84,672,probability_difference,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K16,9-16,9,16,excess_cluster_match,0.004538690476190471,-0.015625,0.027981770833333298,84,672,probability_difference,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,1,1,1,raw_cosine,0.21202153109368824,0.17361758381483103,0.2510318811184593,21,21,cosine,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,1,1,1,random_cosine,0.17795284589131674,0.16461432748252436,0.19218496121466158,21,21,cosine,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,1,1,1,excess_cosine,0.03406868520237151,0.0032311887613364625,0.06445350913064818,21,21,cosine,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,1,1,1,raw_cosine_z,0.8084116987300747,0.2751826544785519,1.3500604909384222,21,21,within_subset_z,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,1,1,1,random_cosine_z,0.3353766662252825,0.15017472926794856,0.5329859691555217,21,21,within_subset_z,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,1,1,1,excess_cosine_z,0.4730350325047922,0.044864234462488634,0.8949205877936777,21,21,within_subset_z,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,1,1,1,raw_cluster_match,0.14285714285714285,0.0,0.2857142857142857,21,21,probability_difference,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,1,1,1,random_cluster_match,0.05238095238095238,0.02857142857142858,0.07857142857142858,21,21,probability_difference,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,1,1,1,excess_cluster_match,0.09047619047619046,-0.045238095238095244,0.240535714285714,21,21,probability_difference,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,2,2,2,raw_cosine,0.17527939130862555,0.14929795134812593,0.1965135063709957,21,21,cosine,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,2,2,2,random_cosine,0.18277754812013536,0.1710775416521799,0.19467967633335365,21,21,cosine,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,2,2,2,excess_cosine,-0.007498156811509814,-0.03152180598782642,0.013550166856674912,21,21,cosine,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,2,2,2,raw_cosine_z,0.2982564290364583,-0.06248925936424127,0.5930867181736389,21,21,within_subset_z,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,2,2,2,random_cosine_z,0.40236643005321826,0.23991481482357244,0.567624454328954,21,21,within_subset_z,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,2,2,2,excess_cosine_z,-0.10411000101676,-0.43767226212249827,0.18814062184725572,21,21,within_subset_z,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,2,2,2,raw_cluster_match,0.047619047619047616,0.0,0.14285714285714285,21,21,probability_difference,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,2,2,2,random_cluster_match,0.04285714285714286,0.01904761904761905,0.07142857142857144,21,21,probability_difference,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,2,2,2,excess_cluster_match,0.004761904761904761,-0.05952380952380952,0.10714285714285714,21,21,probability_difference,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,3-4,3,4,raw_cosine,0.21994356882004512,0.18925978475294652,0.2571560795951101,21,42,cosine,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,3-4,3,4,random_cosine,0.18104092209112077,0.1699680225125381,0.1915580471622802,21,42,cosine,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,3-4,3,4,excess_cosine,0.038902646728924344,0.01093631208475147,0.07137162477398905,21,42,cosine,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,3-4,3,4,raw_cosine_z,0.9184071784831516,0.4923706376735387,1.435093429787105,21,42,within_subset_z,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,3-4,3,4,random_cosine_z,0.378253819155443,0.2245094236507832,0.5242814269231343,21,42,within_subset_z,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,3-4,3,4,excess_cosine_z,0.5401533593277088,0.15184791287844754,0.9909768646585057,21,42,within_subset_z,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,3-4,3,4,raw_cluster_match,0.07142857142857142,0.0,0.14285714285714285,21,42,probability_difference,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,3-4,3,4,random_cluster_match,0.04285714285714287,0.027351190476190473,0.06071428571428571,21,42,probability_difference,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,3-4,3,4,excess_cluster_match,0.02857142857142856,-0.03333333333333333,0.10357142857142856,21,42,probability_difference,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,5-8,5,8,raw_cosine,0.1931561864025536,0.16989064147429805,0.22163617441741126,21,84,cosine,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,5-8,5,8,random_cosine,0.18445452568786486,0.1734358323294492,0.19669674763544684,21,84,cosine,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,5-8,5,8,excess_cosine,0.008701660714688756,-0.011595025906960169,0.0317145452590748,21,84,cosine,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,5-8,5,8,raw_cosine_z,0.5464711839677443,0.22343500760796572,0.941908576879124,21,84,within_subset_z,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,5-8,5,8,random_cosine_z,0.42565083723091324,0.2726590813120302,0.5956309765437806,21,84,within_subset_z,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,5-8,5,8,excess_cosine_z,0.120820346736831,-0.1609939868301995,0.4403483979022725,21,84,within_subset_z,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,5-8,5,8,raw_cluster_match,0.05952380952380952,0.011904761904761904,0.11904761904761904,21,84,probability_difference,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,5-8,5,8,random_cluster_match,0.0488095238095238,0.03333333333333333,0.06488095238095239,21,84,probability_difference,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,5-8,5,8,excess_cluster_match,0.010714285714285711,-0.03690476190476191,0.0720386904761904,21,84,probability_difference,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,9-16,9,16,raw_cosine,0.20327471569180489,0.18204899787614567,0.23138174585266305,21,168,cosine,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,9-16,9,16,random_cosine,0.1854700655454681,0.17417419389156358,0.19721200154162943,21,168,cosine,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,9-16,9,16,excess_cosine,0.01780465014633678,-2.385167005870994e-06,0.039786037949046914,21,168,cosine,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,9-16,9,16,raw_cosine_z,0.686964390641552,0.3922506951400597,1.077223358569942,21,168,within_subset_z,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,9-16,9,16,random_cosine_z,0.43975134996563525,0.2829110438829473,0.60278514603437,21,168,within_subset_z,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,9-16,9,16,excess_cosine_z,0.24721304067591682,-3.3117437478142025e-05,0.5524190218281226,21,168,within_subset_z,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,9-16,9,16,raw_cluster_match,0.08928571428571429,0.047619047619047616,0.13690476190476192,21,168,probability_difference,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,9-16,9,16,random_cluster_match,0.057738095238095234,0.04107142857142857,0.07589285714285714,21,168,probability_difference,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,9-16,9,16,excess_cluster_match,0.031547619047619054,-0.008630952380952376,0.07559523809523808,21,168,probability_difference,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,17-32,17,32,raw_cosine,0.19930559178326457,0.1788396276098432,0.22720941425788968,21,336,cosine,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,17-32,17,32,random_cosine,0.18538529993522734,0.17438916530504467,0.19692064329227876,21,336,cosine,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,17-32,17,32,excess_cosine,0.013920291848037215,0.0011120606751535975,0.03220716181815424,21,336,cosine,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,17-32,17,32,raw_cosine_z,0.6318541142707682,0.3476894049340434,1.0192915951387838,21,336,within_subset_z,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,17-32,17,32,random_cosine_z,0.4385744010180212,0.2858958673053831,0.598739710816267,21,336,within_subset_z,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,17-32,17,32,excess_cosine_z,0.1932797132527472,0.015440679747217403,0.4471882535835923,21,336,within_subset_z,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,17-32,17,32,raw_cluster_match,0.06845238095238096,0.03273809523809524,0.1130952380952381,21,336,probability_difference,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,17-32,17,32,random_cluster_match,0.05104166666666667,0.03705357142857143,0.0660751488095238,21,336,probability_difference,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon:Baby_Products,test,fixed_K32,17-32,17,32,excess_cluster_match,0.017410714285714283,-0.01785714285714286,0.05759672619047616,21,336,probability_difference,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,1,1,1,raw_cosine,0.19084680133499204,0.18371158538148738,0.19874332856357796,2000,2000,cosine,estimated,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,1,1,1,random_cosine,0.1290427125375718,0.12769528686054982,0.13034062577723524,2000,2000,cosine,estimated,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,1,1,1,excess_cosine,0.06180408879742026,0.05454156778485048,0.06934217943877446,2000,2000,cosine,estimated,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,1,1,1,raw_cosine_z,1.3386542743815857,1.2120758515847143,1.4787383263122083,2000,2000,within_subset_z,estimated,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,1,1,1,random_cosine_z,0.2422524088525231,0.2183491355465941,0.2652773336584898,2000,2000,within_subset_z,estimated,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,1,1,1,excess_cosine_z,1.0964018655290624,0.9675650564835439,1.2301272678854986,2000,2000,within_subset_z,estimated,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,1,1,1,raw_cluster_match,0.187,0.17,0.204,2000,2000,probability_difference,estimated,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,1,1,1,random_cluster_match,0.0738,0.07022500000000001,0.077675,2000,2000,probability_difference,estimated,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,1,1,1,excess_cluster_match,0.11320000000000001,0.09569749999999999,0.13090687499999998,2000,2000,probability_difference,estimated,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,2,2,2,raw_cosine,0.16386012284178286,0.1587079221079708,0.16892461640986148,2000,2000,cosine,estimated,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,2,2,2,random_cosine,0.1296651337519288,0.12827881862525828,0.13101344656199218,2000,2000,cosine,estimated,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,2,2,2,excess_cosine,0.034194989089854064,0.02931072544249473,0.03914948631237492,2000,2000,cosine,estimated,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,2,2,2,raw_cosine_z,0.8599117636494704,0.7685119451900883,0.9497556607774077,2000,2000,within_subset_z,estimated,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,2,2,2,random_cosine_z,0.25329413430862896,0.22870096384583316,0.277213145316391,2000,2000,within_subset_z,estimated,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,2,2,2,excess_cosine_z,0.6066176293408415,0.5199710032211133,0.6945101960500716,2000,2000,within_subset_z,estimated,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,2,2,2,raw_cluster_match,0.154,0.1385,0.17,2000,2000,probability_difference,estimated,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,2,2,2,random_cluster_match,0.07117500000000002,0.0675,0.0748,2000,2000,probability_difference,estimated,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,2,2,2,excess_cluster_match,0.08282499999999998,0.066799375,0.09852687499999997,2000,2000,probability_difference,estimated,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,3-4,3,4,raw_cosine,0.15583198810579774,0.1520051084705969,0.15964709934924634,1928,3663,cosine,estimated,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,3-4,3,4,random_cosine,0.1302672959294139,0.1290312536755679,0.13153372849393308,1928,3663,cosine,estimated,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,3-4,3,4,excess_cosine,0.025564692176383807,0.02204876204551544,0.029202742276303137,1928,3663,cosine,estimated,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,3-4,3,4,raw_cosine_z,0.7174930002226051,0.649604320802992,0.7851729088808904,1928,3663,within_subset_z,estimated,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,3-4,3,4,random_cosine_z,0.2639764653257522,0.24204912913556026,0.28644292431452245,1928,3663,within_subset_z,estimated,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,3-4,3,4,excess_cosine_z,0.4535165348968529,0.3911440862520826,0.5180553865173986,1928,3663,within_subset_z,estimated,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,3-4,3,4,raw_cluster_match,0.13485477178423236,0.1229253112033195,0.1470435684647303,1928,3663,probability_difference,estimated,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,3-4,3,4,random_cluster_match,0.07427385892116183,0.0709410658713693,0.0779304979253112,1928,3663,probability_difference,estimated,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,3-4,3,4,excess_cluster_match,0.06058091286307053,0.0488715637966805,0.07254959802904565,1928,3663,probability_difference,estimated,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,5-8,5,8,raw_cosine,0.1487587249552725,0.14472673024918772,0.15285063938288815,1194,3132,cosine,estimated,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,5-8,5,8,random_cosine,0.13114822969555082,0.12955682459783296,0.132770372973612,1194,3132,cosine,estimated,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,5-8,5,8,excess_cosine,0.017610495259721685,0.013901458377767892,0.021461991636019934,1194,3132,cosine,estimated,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,5-8,5,8,raw_cosine_z,0.5920136174744277,0.5204862055576427,0.6646040026628323,1194,3132,within_subset_z,estimated,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,5-8,5,8,random_cosine_z,0.27960419228352495,0.2513727345935746,0.3083809439649761,1194,3132,within_subset_z,estimated,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,5-8,5,8,excess_cosine_z,0.31240942519090265,0.24661127112346534,0.3807348045342202,1194,3132,within_subset_z,estimated,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,5-8,5,8,raw_cluster_match,0.12723338916806254,0.11299378838637632,0.1420295924064768,1194,3132,probability_difference,estimated,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,5-8,5,8,random_cluster_match,0.07264796203238415,0.06844971384701284,0.0768147159408152,1194,3132,probability_difference,estimated,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,5-8,5,8,excess_cluster_match,0.05458542713567839,0.04067149986041318,0.06826903615298714,1194,3132,probability_difference,estimated,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,9-16,9,16,raw_cosine,0.14213903921041554,0.1377555227866972,0.1473410552586464,380,1780,cosine,estimated,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,9-16,9,16,random_cosine,0.13148307491582878,0.12882125151357765,0.13428124337310654,380,1780,cosine,estimated,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,9-16,9,16,excess_cosine,0.010655964294586793,0.006519018903091439,0.015086286401819906,380,1780,cosine,estimated,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,9-16,9,16,raw_cosine_z,0.4745806783097258,0.3968172863067241,0.5668642182950359,380,1780,within_subset_z,estimated,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,9-16,9,16,random_cosine_z,0.28554433202702306,0.23832369985326865,0.33518371958728393,380,1780,within_subset_z,estimated,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,9-16,9,16,excess_cosine_z,0.1890363462827027,0.11564711374026464,0.2676300690894013,380,1780,within_subset_z,estimated,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,9-16,9,16,raw_cluster_match,0.12049812030075187,0.09817128759398495,0.14388909774436087,380,1780,probability_difference,estimated,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,9-16,9,16,random_cluster_match,0.07355748746867168,0.06663771929824562,0.0808046640037594,380,1780,probability_difference,estimated,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,9-16,9,16,excess_cluster_match,0.04694063283208019,0.02580845473057644,0.06865535714285713,380,1780,probability_difference,estimated,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,17-32,17,32,raw_cosine,0.1502229653433321,0.1410928150855442,0.16004941202178963,98,803,cosine,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,17-32,17,32,random_cosine,0.13105766233392915,0.12593477556111884,0.1362716942859366,98,803,cosine,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,17-32,17,32,excess_cosine,0.01916530300940293,0.010794924751983414,0.028181900325710673,98,803,cosine,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,17-32,17,32,raw_cosine_z,0.6179891787081458,0.45602070752801305,0.7923099183131992,98,803,within_subset_z,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,17-32,17,32,random_cosine_z,0.2779975312005748,0.1871177411430944,0.3704942327998334,98,803,within_subset_z,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,17-32,17,32,excess_cosine_z,0.33999164750757116,0.19150149879427542,0.49994569441096615,98,803,within_subset_z,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,17-32,17,32,raw_cluster_match,0.10927354957967203,0.07064832913684954,0.15157584549803937,98,803,probability_difference,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,17-32,17,32,random_cluster_match,0.07605608039919265,0.06093623149809375,0.09191841553783517,98,803,probability_difference,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,17-32,17,32,excess_cluster_match,0.03321746918047938,-0.006849717282434121,0.07738525797119543,98,803,probability_difference,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,33-64,33,64,raw_cosine,0.1534490826345099,0.14032822126731323,0.1670646620714036,23,358,cosine,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,33-64,33,64,random_cosine,0.13790349136451055,0.1265004359411991,0.14921812244945837,23,358,cosine,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,33-64,33,64,excess_cosine,0.015545591269999368,0.005615939988165576,0.025885035750056323,23,358,cosine,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,33-64,33,64,raw_cosine_z,0.675220360095785,0.4424568462205818,0.9167601511571898,23,358,within_subset_z,exploratory_n_lt_100,,,,,,,,,,
alignment_summary.csv,amazon-sports-and-outdoors,test,all_available,33-64,33,64,random_cosine_z,0.3994422424853682,0.19715253185101594,0.6001633091767963,23,358,within_subset_z,exploratory_n_lt_100,,,,,,,,,,
