dataset,split,user,history_length,old_count,old_fraction,old_item_auc,old_preference_proxy_auc,recent_margin,full_margin,full_minus_recent_margin,low_alignment_old_fraction,low_alignment_old_cluster_excess
amazon-sports-and-outdoors,valid,468235,14,4,0.2857142857142857,0.6,0.375,0.1362987458705902,0.11844885349273682,-0.017849892377853394,0.07142857142857142,0.0
amazon-sports-and-outdoors,valid,472155,16,6,0.375,0.05,0.45,-0.056566447019577026,-0.057945311069488525,-0.001378864049911499,0.25,-0.13749999999999998
amazon-sports-and-outdoors,valid,472902,17,7,0.4117647058823529,1.0,0.625,0.19770535826683044,0.18007448315620422,-0.01763087511062622,0.17647058823529413,0.2333333333333333
amazon-sports-and-outdoors,valid,476992,28,18,0.6428571428571429,0.4,0.775,0.006649777293205261,0.017386585474014282,0.010736808180809021,0.42857142857142855,0.08749999999999998
amazon-sports-and-outdoors,valid,482268,14,4,0.2857142857142857,0.55,0.5,0.07036419212818146,0.06327910721302032,-0.007085084915161133,0.07142857142857142,-0.1
amazon-sports-and-outdoors,valid,484195,14,4,0.2857142857142857,0.45,0.4,-0.048187702894210815,-0.031034409999847412,0.017153292894363403,0.07142857142857142,0.0
amazon-sports-and-outdoors,valid,488012,15,5,0.3333333333333333,1.0,0.475,0.12276536226272583,0.125482976436615,0.00271761417388916,0.06666666666666667,-0.05
amazon-sports-and-outdoors,valid,489838,100,90,0.9,0.85,1.0,0.16933587193489075,0.22260326147079468,0.05326738953590393,0.16,0.031249999999999997
amazon-sports-and-outdoors,valid,493508,14,4,0.2857142857142857,0.1,0.45,-0.03370441496372223,-0.027955859899520874,0.005748555064201355,0.14285714285714285,0.0
amazon-sports-and-outdoors,valid,494623,11,1,0.09090909090909091,0.8,0.35,0.04641442000865936,0.049596816301345825,0.0031823962926864624,0.0,nan
amazon-sports-and-outdoors,valid,497132,13,3,0.23076923076923078,0.65,0.9,-0.08477185666561127,-0.08420416712760925,0.0005676895380020142,0.15384615384615385,0.44999999999999996
amazon-sports-and-outdoors,valid,501128,11,1,0.09090909090909091,0.9,0.425,0.04176250100135803,0.04799798130989075,0.006235480308532715,0.09090909090909091,0.0
amazon-sports-and-outdoors,valid,501170,12,2,0.16666666666666666,0.4,0.5,0.037362486124038696,0.022244185209274292,-0.015118300914764404,0.16666666666666666,-0.07500000000000001
amazon-sports-and-outdoors,valid,512837,13,3,0.23076923076923078,0.5,0.45,0.07294067740440369,0.06400057673454285,-0.00894010066986084,0.23076923076923078,-0.10000000000000002
amazon-sports-and-outdoors,valid,517365,25,15,0.6,0.95,0.325,0.03316378593444824,0.03748360276222229,0.004319816827774048,0.36,-0.005555555555555556
amazon-sports-and-outdoors,valid,522621,25,15,0.6,0.1,0.325,-0.009265512228012085,-0.04021158814430237,-0.030946075916290283,0.4,-0.01
amazon-sports-and-outdoors,valid,525445,11,1,0.09090909090909091,0.1,0.4,0.0008579790592193604,-0.005083009600639343,-0.005940988659858704,0.09090909090909091,-0.1
amazon-sports-and-outdoors,valid,528063,15,5,0.3333333333333333,0.2,0.475,0.07963979244232178,0.059105753898620605,-0.020534038543701172,0.3333333333333333,-0.01
amazon-sports-and-outdoors,valid,532396,29,19,0.6551724137931034,0.95,0.425,0.022402912378311157,0.028309345245361328,0.005906432867050171,0.27586206896551724,-0.05
amazon-sports-and-outdoors,valid,535043,38,28,0.7368421052631579,1.0,1.0,0.17616838216781616,0.1991613507270813,0.022992968559265137,0.21052631578947367,-0.05
amazon-sports-and-outdoors,valid,537159,13,3,0.23076923076923078,0.85,0.9,0.08218763768672943,0.07581236958503723,-0.0063752681016922,0.07692307692307693,-0.05
amazon-sports-and-outdoors,valid,538519,14,4,0.2857142857142857,0.75,0.425,0.023808270692825317,0.018776267766952515,-0.005032002925872803,0.21428571428571427,0.0
amazon-sports-and-outdoors,valid,542011,13,3,0.23076923076923078,0.9,0.825,0.054841965436935425,0.07855963706970215,0.023717671632766724,0.0,nan
amazon-sports-and-outdoors,valid,544153,18,8,0.4444444444444444,0.45,0.9,-0.04668121039867401,-0.05189180374145508,-0.005210593342781067,0.2777777777777778,0.5
amazon-sports-and-outdoors,valid,546369,12,2,0.16666666666666666,0.85,0.975,0.12675310671329498,0.128585547208786,0.0018324404954910278,0.0,nan
amazon-sports-and-outdoors,valid,547754,12,2,0.16666666666666666,0.9,0.45,0.10597333312034607,0.10568228363990784,-0.0002910494804382324,0.08333333333333333,0.0
amazon-sports-and-outdoors,valid,548341,14,4,0.2857142857142857,0.9,0.4,0.3140415847301483,0.2594171166419983,-0.054624468088150024,0.2857142857142857,-0.1375
amazon-sports-and-outdoors,valid,548815,19,9,0.47368421052631576,0.3,0.75,0.006421566009521484,-0.023802191019058228,-0.030223757028579712,0.21052631578947367,0.1625
amazon-sports-and-outdoors,valid,562620,13,3,0.23076923076923078,0.75,0.45,0.06626880168914795,0.06410428881645203,-0.002164512872695923,0.07692307692307693,0.0
amazon-sports-and-outdoors,valid,569132,25,15,0.6,0.6,0.15,0.04530525207519531,0.03923231363296509,-0.006072938442230225,0.32,-0.018750000000000003
amazon-sports-and-outdoors,valid,569285,15,5,0.3333333333333333,0.75,0.35,0.09847420454025269,0.07992158830165863,-0.018552616238594055,0.26666666666666666,-0.0125
amazon-sports-and-outdoors,valid,572025,12,2,0.16666666666666666,0.35,0.875,0.01695922017097473,0.00849124789237976,-0.00846797227859497,0.08333333333333333,-0.25
amazon-sports-and-outdoors,valid,576018,16,6,0.375,1.0,1.0,0.29561883211135864,0.2681824564933777,-0.027436375617980957,0.0,nan
amazon-sports-and-outdoors,valid,576309,11,1,0.09090909090909091,0.2,0.475,0.04423844814300537,0.03710561990737915,-0.007132828235626221,0.0,nan
amazon-sports-and-outdoors,valid,580946,12,2,0.16666666666666666,0.0,0.5,-0.10983943939208984,-0.10615569353103638,0.003683745861053467,0.0,nan
amazon-sports-and-outdoors,valid,585974,19,9,0.47368421052631576,0.8,0.2,0.10204941034317017,0.1118432879447937,0.009793877601623535,0.2631578947368421,-0.01
amazon-sports-and-outdoors,valid,593831,30,20,0.6666666666666666,0.95,0.975,0.12592099606990814,0.14124971628189087,0.015328720211982727,0.06666666666666667,-0.025
amazon-sports-and-outdoors,valid,596457,11,1,0.09090909090909091,0.5,0.5,0.011318594217300415,0.008719712495803833,-0.002598881721496582,0.09090909090909091,0.0
amazon-sports-and-outdoors,valid,599961,17,7,0.4117647058823529,1.0,0.325,0.1903592348098755,0.222364604473114,0.032005369663238525,0.17647058823529413,-0.016666666666666666
amazon-sports-and-outdoors,valid,600183,16,6,0.375,0.95,0.975,0.09911584854125977,0.10016018152236938,0.0010443329811096191,0.0625,0.0
amazon-sports-and-outdoors,valid,601387,14,4,0.2857142857142857,0.45,0.475,0.07483074069023132,0.04803657531738281,-0.02679416537284851,0.21428571428571427,-0.03333333333333333
amazon-sports-and-outdoors,valid,601931,13,3,0.23076923076923078,0.8,0.45,0.0640876293182373,0.07588523626327515,0.011797606945037842,0.07692307692307693,-0.05
amazon-sports-and-outdoors,valid,605050,14,4,0.2857142857142857,0.9,0.4,-0.011030450463294983,0.010748147964477539,0.021778598427772522,0.14285714285714285,0.0
amazon-sports-and-outdoors,valid,614899,28,18,0.6428571428571429,0.9,0.35,0.0040445029735565186,0.04253476858139038,0.03849026560783386,0.21428571428571427,-0.008333333333333333
amazon-sports-and-outdoors,valid,615377,13,3,0.23076923076923078,0.65,0.425,0.05264770984649658,0.04498240351676941,-0.007665306329727173,0.07692307692307693,0.0
amazon-sports-and-outdoors,valid,615776,12,2,0.16666666666666666,0.25,0.5,-0.12868937849998474,-0.12793698906898499,0.0007523894309997559,0.08333333333333333,-0.05
amazon-sports-and-outdoors,valid,625215,17,7,0.4117647058823529,1.0,0.325,-0.00011461973190307617,0.06249886751174927,0.06261348724365234,0.058823529411764705,-0.05
amazon-sports-and-outdoors,valid,627008,12,2,0.16666666666666666,0.75,0.425,-0.04991735517978668,-0.04077848792076111,0.009138867259025574,0.0,nan
amazon-sports-and-outdoors,valid,628839,36,26,0.7222222222222222,0.25,0.25,-0.11228705942630768,-0.11479252576828003,-0.002505466341972351,0.2777777777777778,-0.06
amazon-sports-and-outdoors,valid,631419,13,3,0.23076923076923078,1.0,0.925,0.1458866000175476,0.16555264592170715,0.019666045904159546,0.0,nan
amazon-sports-and-outdoors,test,6106,38,28,0.7368421052631579,0.1,0.7,-0.07088342308998108,-0.06840375065803528,0.0024796724319458008,0.3684210526315789,-0.042857142857142885
amazon-sports-and-outdoors,test,6770,11,1,0.09090909090909091,0.15,0.375,0.06041398644447327,0.05020114779472351,-0.010212838649749756,0.09090909090909091,0.0
amazon-sports-and-outdoors,test,9437,13,3,0.23076923076923078,0.85,0.5,0.16550862789154053,0.15178808569908142,-0.013720542192459106,0.07692307692307693,0.0
amazon-sports-and-outdoors,test,14969,31,21,0.6774193548387096,0.55,0.725,0.20839808881282806,0.11268848180770874,-0.09570960700511932,0.22580645161290322,-0.17857142857142858
amazon-sports-and-outdoors,test,16921,12,2,0.16666666666666666,0.15,0.425,-0.008857637643814087,-0.017162010073661804,-0.008304372429847717,0.08333333333333333,-0.15
amazon-sports-and-outdoors,test,21549,17,7,0.4117647058823529,0.25,0.3,0.012298047542572021,0.021133214235305786,0.008835166692733765,0.23529411764705882,-0.11249999999999999
amazon-sports-and-outdoors,test,24503,13,3,0.23076923076923078,0.7,0.45,0.19687870144844055,0.17421552538871765,-0.0226631760597229,0.07692307692307693,0.0
amazon-sports-and-outdoors,test,25165,11,1,0.09090909090909091,0.5,0.425,0.07251489162445068,0.06392386555671692,-0.008591026067733765,0.0,nan
amazon-sports-and-outdoors,test,26234,12,2,0.16666666666666666,0.2,0.45,-0.04893593490123749,-0.04877583682537079,0.00016009807586669922,0.16666666666666666,-0.025
amazon-sports-and-outdoors,test,28071,12,2,0.16666666666666666,0.25,0.425,-0.0555606484413147,-0.05223307013511658,0.00332757830619812,0.0,nan
amazon-sports-and-outdoors,test,28835,14,4,0.2857142857142857,0.15,0.5,0.01593083143234253,-0.00933888554573059,-0.02526971697807312,0.2857142857142857,-0.0125
amazon-sports-and-outdoors,test,30460,39,29,0.7435897435897436,0.95,0.625,0.06453448534011841,0.0768575370311737,0.012323051691055298,0.41025641025641024,-0.028125
amazon-sports-and-outdoors,test,30612,14,4,0.2857142857142857,0.45,0.425,0.07490566372871399,0.05573892593383789,-0.0191667377948761,0.21428571428571427,0.0
amazon-sports-and-outdoors,test,33476,12,2,0.16666666666666666,0.1,0.4,0.13462471961975098,0.1060347855091095,-0.02858993411064148,0.16666666666666666,-0.125
amazon-sports-and-outdoors,test,33517,11,1,0.09090909090909091,0.7,0.45,0.06435224413871765,0.06600165367126465,0.001649409532546997,0.0,nan
amazon-sports-and-outdoors,test,34419,18,8,0.4444444444444444,0.8,0.9,0.0501444935798645,0.037342607975006104,-0.012801885604858398,0.2222222222222222,-0.0625
amazon-sports-and-outdoors,test,38272,14,4,0.2857142857142857,0.8,0.85,0.07615441083908081,0.06323355436325073,-0.012920856475830078,0.14285714285714285,0.35
amazon-sports-and-outdoors,test,44095,17,7,0.4117647058823529,0.95,0.825,0.050038427114486694,0.07233795523643494,0.022299528121948242,0.17647058823529413,-0.06666666666666667
amazon-sports-and-outdoors,test,44415,20,10,0.5,0.5,0.3,0.007983475923538208,-0.0019586682319641113,-0.00994214415550232,0.35,-0.07142857142857142
amazon-sports-and-outdoors,test,44800,15,5,0.3333333333333333,0.05,0.85,-0.13761746883392334,-0.14108280837535858,-0.0034653395414352417,0.13333333333333333,0.0
amazon-sports-and-outdoors,test,45556,13,3,0.23076923076923078,0.9,0.4,0.12547215819358826,0.12854886054992676,0.003076702356338501,0.07692307692307693,0.0
amazon-sports-and-outdoors,test,49428,12,2,0.16666666666666666,0.75,0.5,0.004063442349433899,0.017294615507125854,0.013231173157691956,0.08333333333333333,0.0
amazon-sports-and-outdoors,test,49936,11,1,0.09090909090909091,0.1,0.5,-0.02111312747001648,-0.02932022511959076,-0.00820709764957428,0.09090909090909091,-0.05
amazon-sports-and-outdoors,test,54371,17,7,0.4117647058823529,0.9,0.35,0.08280366659164429,0.09135660529136658,0.00855293869972229,0.11764705882352941,-0.1
amazon-sports-and-outdoors,test,57412,11,1,0.09090909090909091,0.9,0.5,0.02859485149383545,0.036037325859069824,0.007442474365234375,0.0,nan
amazon-sports-and-outdoors,test,57779,32,22,0.6875,0.3,0.625,0.022672563791275024,-0.01162979006767273,-0.034302353858947754,0.46875,-0.08
amazon-sports-and-outdoors,test,57876,69,59,0.855072463768116,1.0,0.825,0.34223559498786926,0.1917601227760315,-0.15047547221183777,0.21739130434782608,-0.03666666666666667
amazon-sports-and-outdoors,test,59916,13,3,0.23076923076923078,1.0,0.95,0.11853083968162537,0.13532570004463196,0.016794860363006592,0.07692307692307693,-0.15
amazon-sports-and-outdoors,test,62891,17,7,0.4117647058823529,0.6,0.8,0.14648661017417908,0.1380579173564911,-0.008428692817687988,0.23529411764705882,0.21249999999999997
amazon-sports-and-outdoors,test,68983,52,42,0.8076923076923077,0.75,1.0,0.12051862478256226,0.126338928937912,0.0058203041553497314,0.1346153846153846,0.0857142857142857
amazon-sports-and-outdoors,test,69745,11,1,0.09090909090909091,0.8,0.925,-0.03777717053890228,-0.03166237473487854,0.006114795804023743,0.09090909090909091,0.9
amazon-sports-and-outdoors,test,76599,11,1,0.09090909090909091,1.0,0.5,-0.03588248789310455,-0.01423443853855133,0.021648049354553223,0.0,nan
amazon-sports-and-outdoors,test,78133,20,10,0.5,1.0,0.375,0.18172192573547363,0.1922498643398285,0.010527938604354858,0.2,-0.05
amazon-sports-and-outdoors,test,78962,11,1,0.09090909090909091,0.45,0.45,0.009661152958869934,0.004176288843154907,-0.005484864115715027,0.09090909090909091,-0.1
amazon-sports-and-outdoors,test,79863,13,3,0.23076923076923078,1.0,0.9,0.08595070242881775,0.10224214196205139,0.016291439533233643,0.07692307692307693,0.0
amazon-sports-and-outdoors,test,80003,11,1,0.09090909090909091,0.55,0.475,0.0517859011888504,0.049134254455566406,-0.0026516467332839966,0.09090909090909091,-0.05
amazon-sports-and-outdoors,test,81370,17,7,0.4117647058823529,0.75,0.875,0.20222793519496918,0.17429974675178528,-0.0279281884431839,0.23529411764705882,-0.15000000000000002
amazon-sports-and-outdoors,test,85243,27,17,0.6296296296296297,1.0,0.35,0.20340728759765625,0.15955457091331482,-0.04385271668434143,0.14814814814814814,-0.025
amazon-sports-and-outdoors,test,86405,15,5,0.3333333333333333,0.55,0.325,0.015126645565032959,0.013919621706008911,-0.0012070238590240479,0.26666666666666666,-0.037500000000000006
amazon-sports-and-outdoors,test,87846,21,11,0.5238095238095238,0.75,0.95,-0.031251564621925354,-0.020290285348892212,0.010961279273033142,0.3333333333333333,-0.042857142857142864
amazon-sports-and-outdoors,test,92997,16,6,0.375,1.0,0.8,0.03692331910133362,0.10384821891784668,0.06692489981651306,0.1875,-0.03333333333333333
amazon-sports-and-outdoors,test,95178,11,1,0.09090909090909091,0.85,0.5,0.11479410529136658,0.11213430762290955,-0.0026597976684570312,0.0,nan
amazon-sports-and-outdoors,test,95702,27,17,0.6296296296296297,0.35,0.875,0.10924887657165527,0.024696290493011475,-0.0845525860786438,0.2962962962962963,0.41875
amazon-sports-and-outdoors,test,97001,12,2,0.16666666666666666,0.65,0.4,0.06543084979057312,0.05149483680725098,-0.013936012983322144,0.08333333333333333,0.0
amazon-sports-and-outdoors,test,102083,15,5,0.3333333333333333,1.0,0.85,0.18730846047401428,0.1889188289642334,0.0016103684902191162,0.0,nan
amazon-sports-and-outdoors,test,107770,12,2,0.16666666666666666,0.65,0.875,0.07887953519821167,0.07990965247154236,0.0010301172733306885,0.08333333333333333,-0.2
amazon-sports-and-outdoors,test,108775,34,24,0.7058823529411765,0.6,0.25,0.09490859508514404,0.060468822717666626,-0.03443977236747742,0.29411764705882354,-0.045000000000000005
amazon-sports-and-outdoors,test,112771,19,9,0.47368421052631576,0.85,0.35,0.26173561811447144,0.19325464963912964,-0.0684809684753418,0.10526315789473684,-0.025
amazon-sports-and-outdoors,test,113184,17,7,0.4117647058823529,0.95,0.275,0.11468558013439178,0.1017010509967804,-0.01298452913761139,0.17647058823529413,-0.016666666666666666
amazon-sports-and-outdoors,test,118656,44,34,0.7727272727272727,0.4,0.45,-0.019744187593460083,-0.019115597009658813,0.0006285905838012695,0.2727272727272727,0.05833333333333333
amazon-sports-and-outdoors,test,121511,11,1,0.09090909090909091,0.6,0.425,0.08051741123199463,0.07794669270515442,-0.00257071852684021,0.09090909090909091,-0.1
amazon-sports-and-outdoors,test,122411,23,13,0.5652173913043478,0.45,0.6,-0.00990903377532959,-0.004199981689453125,0.005709052085876465,0.30434782608695654,-0.14285714285714285
amazon-sports-and-outdoors,test,123118,26,16,0.6153846153846154,0.85,0.2,0.07008147239685059,0.06585925817489624,-0.004222214221954346,0.07692307692307693,-0.025
amazon-sports-and-outdoors,test,129670,13,3,0.23076923076923078,0.95,0.425,0.041485413908958435,0.05423636734485626,0.012750953435897827,0.07692307692307693,0.0
amazon-sports-and-outdoors,test,132910,13,3,0.23076923076923078,0.05,0.475,-0.08185712993144989,-0.0949072539806366,-0.013050124049186707,0.23076923076923078,-0.06666666666666667
amazon-sports-and-outdoors,test,134642,27,17,0.6296296296296297,0.65,0.175,0.03960487246513367,0.016347110271453857,-0.02325776219367981,0.4444444444444444,-0.016666666666666666
amazon-sports-and-outdoors,test,135925,11,1,0.09090909090909091,1.0,0.45,0.1641814410686493,0.17639979720115662,0.012218356132507324,0.0,nan
amazon-sports-and-outdoors,test,136389,15,5,0.3333333333333333,0.6,0.425,0.08844566345214844,0.06564006209373474,-0.022805601358413696,0.26666666666666666,-0.125
amazon-sports-and-outdoors,test,136569,16,6,0.375,0.7,0.375,0.10103869438171387,0.09352979063987732,-0.007508903741836548,0.25,-0.0125
amazon-sports-and-outdoors,test,137136,43,33,0.7674418604651163,1.0,0.975,0.05034032464027405,0.06806167960166931,0.017721354961395264,0.16279069767441862,-0.09285714285714286
amazon-sports-and-outdoors,test,137794,15,5,0.3333333333333333,0.4,0.35,0.059485673904418945,0.04043075442314148,-0.019054919481277466,0.2,-0.09999999999999999
amazon-sports-and-outdoors,test,142353,12,2,0.16666666666666666,0.15,0.35,0.0499805212020874,0.03554370999336243,-0.014436811208724976,0.16666666666666666,0.0
amazon-sports-and-outdoors,test,146960,27,17,0.6296296296296297,0.2,0.225,0.16060438752174377,0.06992942094802856,-0.09067496657371521,0.2222222222222222,-0.008333333333333333
amazon-sports-and-outdoors,test,150926,16,6,0.375,0.2,0.4,0.007473975419998169,-0.030312731862068176,-0.037786707282066345,0.3125,-0.030000000000000006
amazon-sports-and-outdoors,test,151028,15,5,0.3333333333333333,0.7,0.375,0.02603122591972351,0.03432059288024902,0.008289366960525513,0.06666666666666667,0.0
amazon-sports-and-outdoors,test,151481,15,5,0.3333333333333333,0.55,0.3,0.021331459283828735,0.006367325782775879,-0.014964133501052856,0.2,-0.06666666666666667
amazon-sports-and-outdoors,test,153770,13,3,0.23076923076923078,0.2,0.35,-0.04298411309719086,-0.03866422176361084,0.004319891333580017,0.07692307692307693,0.0
amazon-sports-and-outdoors,test,156748,11,1,0.09090909090909091,0.5,0.975,0.07197690010070801,0.06919118762016296,-0.002785712480545044,0.09090909090909091,0.75
amazon-sports-and-outdoors,test,157384,15,5,0.3333333333333333,0.85,0.375,0.038098692893981934,0.047570884227752686,0.009472191333770752,0.13333333333333333,-0.025
amazon-sports-and-outdoors,test,159745,32,22,0.6875,0.45,0.225,0.017763584852218628,0.02370724081993103,0.005943655967712402,0.4375,-0.02142857142857143
amazon-sports-and-outdoors,test,164953,14,4,0.2857142857142857,0.9,0.375,0.13711772859096527,0.1497659981250763,0.012648269534111023,0.2857142857142857,-0.025
amazon-sports-and-outdoors,test,168277,16,6,0.375,0.95,0.3,0.28887689113616943,0.25973936915397644,-0.029137521982192993,0.0625,-0.05
amazon-sports-and-outdoors,test,170197,12,2,0.16666666666666666,0.65,0.95,-0.012761548161506653,-0.007133603096008301,0.005627945065498352,0.16666666666666666,0.30000000000000004
amazon-sports-and-outdoors,test,172534,12,2,0.16666666666666666,0.5,0.925,0.02011162042617798,0.02306392788887024,0.0029523074626922607,0.08333333333333333,-0.2
amazon-sports-and-outdoors,test,173511,14,4,0.2857142857142857,0.55,0.875,0.1973525583744049,0.14938542246818542,-0.04796713590621948,0.07142857142857142,-0.05
amazon-sports-and-outdoors,test,179957,16,6,0.375,0.65,0.25,0.14262355864048004,0.09498253464698792,-0.047641023993492126,0.25,-0.037500000000000006
amazon-sports-and-outdoors,test,181598,11,1,0.09090909090909091,0.75,0.5,0.19897514581680298,0.19210869073867798,-0.006866455078125,0.09090909090909091,0.0
amazon-sports-and-outdoors,test,181707,11,1,0.09090909090909091,0.55,0.45,0.07798385620117188,0.07569384574890137,-0.002290010452270508,0.09090909090909091,-0.2
amazon-sports-and-outdoors,test,181919,17,7,0.4117647058823529,0.65,0.925,0.09066861867904663,0.08908739686012268,-0.0015812218189239502,0.17647058823529413,0.0
amazon-sports-and-outdoors,test,183741,11,1,0.09090909090909091,0.55,0.45,-0.06348691880702972,-0.05807274580001831,0.005414173007011414,0.0,nan
amazon-sports-and-outdoors,test,187291,12,2,0.16666666666666666,0.35,0.475,-0.0308152437210083,-0.02520407736301422,0.00561116635799408,0.0,nan
amazon-sports-and-outdoors,test,189938,15,5,0.3333333333333333,0.8,0.325,0.07283902168273926,0.08255085349082947,0.00971183180809021,0.2,0.0
amazon-sports-and-outdoors,test,193390,19,9,0.47368421052631576,0.15,0.375,-0.09346327185630798,-0.09810930490493774,-0.004646033048629761,0.2631578947368421,-0.09
amazon-sports-and-outdoors,test,195628,11,1,0.09090909090909091,0.2,0.5,0.003938049077987671,5.8203935623168945e-05,-0.003879845142364502,0.09090909090909091,-0.1
amazon-sports-and-outdoors,test,199502,20,10,0.5,0.8,0.925,0.048581868410110474,0.06681108474731445,0.01822921633720398,0.1,0.375
amazon-sports-and-outdoors,test,206854,15,5,0.3333333333333333,0.9,0.45,0.1341618299484253,0.14988082647323608,0.01571899652481079,0.13333333333333333,-0.2
amazon-sports-and-outdoors,test,209524,59,49,0.8305084745762712,0.9,0.975,0.24242103099822998,0.1688879430294037,-0.0735330879688263,0.2711864406779661,0.021874999999999995
amazon-sports-and-outdoors,test,209549,15,5,0.3333333333333333,1.0,0.95,0.0937410295009613,0.11214596033096313,0.01840493083000183,0.0,nan
amazon-sports-and-outdoors,test,211212,28,18,0.6428571428571429,1.0,0.75,0.15213125944137573,0.1615784466266632,0.009447187185287476,0.39285714285714285,-0.031818181818181815
amazon-sports-and-outdoors,test,213164,28,18,0.6428571428571429,1.0,0.6,0.0775517076253891,0.09935840964317322,0.02180670201778412,0.32142857142857145,-0.011111111111111112
amazon-sports-and-outdoors,test,219246,11,1,0.09090909090909091,0.4,0.5,-0.021974071860313416,-0.02160543203353882,0.00036863982677459717,0.09090909090909091,0.0
amazon-sports-and-outdoors,test,219673,38,28,0.7368421052631579,1.0,0.275,0.01849350333213806,0.03227308392524719,0.01377958059310913,0.3157894736842105,-0.008333333333333333
amazon-sports-and-outdoors,test,220845,34,24,0.7058823529411765,1.0,1.0,0.2084781378507614,0.2984344959259033,0.0899563580751419,0.058823529411764705,-0.025
amazon-sports-and-outdoors,test,225792,18,8,0.4444444444444444,0.5,0.3,0.1424960196018219,0.09906572103500366,-0.04343029856681824,0.3888888888888889,-0.03571428571428571
amazon-sports-and-outdoors,test,230573,27,17,0.6296296296296297,1.0,0.55,0.07455256581306458,0.06955307722091675,-0.004999488592147827,0.4444444444444444,-0.024999999999999998
amazon-sports-and-outdoors,test,232434,18,8,0.4444444444444444,0.8,0.825,0.03281596302986145,0.050182685256004333,0.017366722226142883,0.1111111111111111,0.425
amazon-sports-and-outdoors,test,234146,48,38,0.7916666666666666,1.0,0.975,0.11437475681304932,0.08243918418884277,-0.03193557262420654,0.3958333333333333,-0.042105263157894736
amazon-sports-and-outdoors,test,235743,13,3,0.23076923076923078,0.55,0.9,-0.007283821702003479,0.0038750171661376953,0.011158838868141174,0.0,nan
amazon-sports-and-outdoors,test,235843,15,5,0.3333333333333333,0.9,0.4,0.15741971135139465,0.13838762044906616,-0.01903209090232849,0.26666666666666666,-0.037500000000000006
amazon-sports-and-outdoors,test,237007,48,38,0.7916666666666666,0.05,0.025,-0.03136849403381348,-0.07962258160114288,-0.04825408756732941,0.4583333333333333,-0.025
amazon-sports-and-outdoors,test,240453,15,5,0.3333333333333333,0.85,0.475,0.06677627563476562,0.07779821753501892,0.011021941900253296,0.06666666666666667,0.0
amazon-sports-and-outdoors,test,241040,19,9,0.47368421052631576,0.65,0.3,0.3905949592590332,0.2983590364456177,-0.09223592281341553,0.3157894736842105,-0.041666666666666664
amazon-sports-and-outdoors,test,247282,12,2,0.16666666666666666,0.2,0.475,0.012479335069656372,-0.0032154321670532227,-0.015694767236709595,0.16666666666666666,0.0
amazon-sports-and-outdoors,test,250189,15,5,0.3333333333333333,0.1,0.3,0.06309574842453003,0.03622940182685852,-0.02686634659767151,0.3333333333333333,-0.01
amazon-sports-and-outdoors,test,251173,14,4,0.2857142857142857,0.95,0.475,0.10558298230171204,0.129469633102417,0.023886650800704956,0.0,nan
amazon-sports-and-outdoors,test,251933,25,15,0.6,0.8,0.4,0.03911030292510986,0.05990299582481384,0.02079269289970398,0.24,-0.15
amazon-sports-and-outdoors,test,251942,17,7,0.4117647058823529,0.1,0.45,0.024973958730697632,-0.0031025707721710205,-0.028076529502868652,0.11764705882352941,-0.2
amazon-sports-and-outdoors,test,255900,20,10,0.5,0.9,0.25,0.06891077756881714,0.1022786796092987,0.03336790204048157,0.25,-0.06999999999999999
amazon-sports-and-outdoors,test,256493,12,2,0.16666666666666666,0.8,0.45,0.06540480256080627,0.08142626285552979,0.01602146029472351,0.0,nan
amazon-sports-and-outdoors,test,257833,16,6,0.375,0.1,0.275,-0.10498557984828949,-0.0953744649887085,0.009611114859580994,0.1875,-0.016666666666666666
amazon-sports-and-outdoors,test,259673,11,1,0.09090909090909091,0.6,0.5,0.061050355434417725,0.058166682720184326,-0.0028836727142333984,0.09090909090909091,0.0
amazon-sports-and-outdoors,test,264950,48,38,0.7916666666666666,0.85,0.75,0.14142745733261108,0.12839847803115845,-0.013028979301452637,0.375,-0.047222222222222235
amazon-sports-and-outdoors,test,266165,16,6,0.375,0.8,0.9,0.016094684600830078,0.022144705057144165,0.006050020456314087,0.1875,0.21666666666666667
amazon-sports-and-outdoors,test,269605,12,2,0.16666666666666666,0.3,0.95,0.061772286891937256,0.05382603406906128,-0.007946252822875977,0.0,nan
amazon-sports-and-outdoors,test,270186,25,15,0.6,0.75,0.225,-0.0005426108837127686,0.04316633939743042,0.04370895028114319,0.24,-0.025000000000000005
amazon-sports-and-outdoors,test,274429,12,2,0.16666666666666666,0.6,0.45,0.17645516991615295,0.16094285249710083,-0.015512317419052124,0.16666666666666666,-0.05
amazon-sports-and-outdoors,test,277613,12,2,0.16666666666666666,0.8,0.475,0.07529163360595703,0.06930702924728394,-0.005984604358673096,0.08333333333333333,0.0
amazon-sports-and-outdoors,test,278242,13,3,0.23076923076923078,0.55,0.425,0.013139158487319946,0.012647569179534912,-0.0004915893077850342,0.15384615384615385,-0.125
amazon-sports-and-outdoors,test,278460,18,8,0.4444444444444444,0.4,0.675,-0.07994338870048523,-0.08542200922966003,-0.005478620529174805,0.2777777777777778,-0.04
amazon-sports-and-outdoors,test,279490,14,4,0.2857142857142857,0.5,0.475,0.05898165702819824,0.056712180376052856,-0.0022694766521453857,0.21428571428571427,-0.08333333333333333
