dataset,split,recent_items,mean_percent,median_percent,q25_percent,q75_percent,n_users
amazon:Baby_Products,test,46,99.90419897845761,100.0,100.0,100.0,1917
amazon:Baby_Products,test,47,99.91474994916156,100.0,100.0,100.0,1917
amazon:Baby_Products,test,48,99.91870888663576,100.0,100.0,100.0,1917
amazon:Baby_Products,test,49,99.92314678496763,100.0,100.0,100.0,1917
amazon:Baby_Products,test,50,99.93555896063934,100.0,100.0,100.0,1917
amazon:Baby_Products,test,51,99.94052279665412,100.0,100.0,100.0,1917
amazon:Baby_Products,test,52,99.94717356871786,100.0,100.0,100.0,1917
amazon:Baby_Products,test,53,99.95159293192928,100.0,100.0,100.0,1917
amazon:Baby_Products,test,54,99.95363622884162,100.0,100.0,100.0,1917
amazon:Baby_Products,test,55,99.95418039812155,100.0,100.0,100.0,1917
amazon:Baby_Products,test,56,99.96063898968191,100.0,100.0,100.0,1917
amazon:Baby_Products,test,57,99.96120692672723,100.0,100.0,100.0,1917
amazon:Baby_Products,test,58,99.96466658866039,100.0,100.0,100.0,1917
amazon:Baby_Products,test,59,99.96775803214618,100.0,100.0,100.0,1917
amazon:Baby_Products,test,60,99.9687877274807,100.0,100.0,100.0,1917
amazon:Baby_Products,test,61,99.96931836766083,100.0,100.0,100.0,1917
amazon:Baby_Products,test,62,99.97026888788551,100.0,100.0,100.0,1917
amazon:Baby_Products,test,63,99.97261326889428,100.0,100.0,100.0,1917
amazon:Baby_Products,test,64,99.97261326889428,100.0,100.0,100.0,1917
amazon:Baby_Products,test,65,99.97464772350214,100.0,100.0,100.0,1917
amazon:Baby_Products,test,66,99.97805178398701,100.0,100.0,100.0,1917
amazon:Baby_Products,test,67,99.97997754205895,100.0,100.0,100.0,1917
amazon:Baby_Products,test,68,99.98112203613297,100.0,100.0,100.0,1917
amazon:Baby_Products,test,69,99.98117928030828,100.0,100.0,100.0,1917
amazon:Baby_Products,test,70,99.98464438236398,100.0,100.0,100.0,1917
amazon:Baby_Products,test,71,99.98526838235821,100.0,100.0,100.0,1917
amazon:Baby_Products,test,72,99.98526838235821,100.0,100.0,100.0,1917
amazon:Baby_Products,test,73,99.98567279311067,100.0,100.0,100.0,1917
amazon:Baby_Products,test,74,99.987432252634,100.0,100.0,100.0,1917
amazon:Baby_Products,test,75,99.98766338435104,100.0,100.0,100.0,1917
amazon:Baby_Products,test,76,99.98802874352478,100.0,100.0,100.0,1917
amazon:Baby_Products,test,77,99.98985325505909,100.0,100.0,100.0,1917
amazon:Baby_Products,test,78,99.98985325505909,100.0,100.0,100.0,1917
amazon:Baby_Products,test,79,99.98985325505909,100.0,100.0,100.0,1917
amazon:Baby_Products,test,80,99.99027874977268,100.0,100.0,100.0,1917
amazon:Baby_Products,test,81,99.99027874977268,100.0,100.0,100.0,1917
amazon:Baby_Products,test,82,99.99091641035194,100.0,100.0,100.0,1917
amazon:Baby_Products,test,83,99.9932714750218,100.0,100.0,100.0,1917
amazon:Baby_Products,test,84,99.9932714750218,100.0,100.0,100.0,1917
amazon:Baby_Products,test,85,99.9932714750218,100.0,100.0,100.0,1917
amazon:Baby_Products,test,86,99.99336217700557,100.0,100.0,100.0,1917
amazon:Baby_Products,test,87,99.99336217700557,100.0,100.0,100.0,1917
amazon:Baby_Products,test,88,99.99454636777534,100.0,100.0,100.0,1917
amazon:Baby_Products,test,89,99.99542026373007,100.0,100.0,100.0,1917
amazon:Baby_Products,test,90,99.99542026373007,100.0,100.0,100.0,1917
amazon:Baby_Products,test,91,99.99661571585239,100.0,100.0,100.0,1917
amazon:Baby_Products,test,92,99.99661571585239,100.0,100.0,100.0,1917
amazon:Baby_Products,test,93,99.99935420120246,100.0,100.0,100.0,1917
amazon:Baby_Products,test,94,99.99963453276544,100.0,100.0,100.0,1917
amazon:Baby_Products,test,95,99.99963453276544,100.0,100.0,100.0,1917
amazon:Baby_Products,test,96,100.0,100.0,100.0,100.0,1917
amazon:Baby_Products,test,97,100.0,100.0,100.0,100.0,1917
amazon:Baby_Products,test,98,100.0,100.0,100.0,100.0,1917
amazon:Baby_Products,test,99,100.0,100.0,100.0,100.0,1917
amazon:Baby_Products,test,100,100.0,100.0,100.0,100.0,1917
