dataset,split,cohort,lag_bin,lag_start,lag_end,metric,mean,ci_low,ci_high,n_users,n_positions,units,status
amazon:Baby_Products,valid,all_available,17-32,17,32,raw_cluster_match,0.0624440836940837,0.03744337722462722,0.09183385942760941,60,560,probability_difference,exploratory_n_lt_100
amazon:Baby_Products,valid,all_available,17-32,17,32,random_cluster_match,0.07076877405002405,0.058442196518759024,0.08323401988636363,60,560,probability_difference,exploratory_n_lt_100
amazon:Baby_Products,valid,all_available,17-32,17,32,excess_cluster_match,-0.008324690355940358,-0.0344448082010582,0.02159991920695045,60,560,probability_difference,exploratory_n_lt_100
amazon:Baby_Products,valid,all_available,33-64,33,64,raw_cosine,0.17436567082831844,0.1506410188058317,0.20021301858353321,16,253,cosine,exploratory_n_lt_100
amazon:Baby_Products,valid,all_available,33-64,33,64,random_cosine,0.16949092806141408,0.14820399066997972,0.1913004930517035,16,253,cosine,exploratory_n_lt_100
amazon:Baby_Products,valid,all_available,33-64,33,64,excess_cosine,0.00487474276690435,-0.00637868033168057,0.016707513025448942,16,253,cosine,exploratory_n_lt_100
amazon:Baby_Products,valid,all_available,33-64,33,64,raw_cosine_z,0.285569652469211,-0.04384110917182529,0.6444535046907695,16,253,within_subset_z,exploratory_n_lt_100
amazon:Baby_Products,valid,all_available,33-64,33,64,random_cosine_z,0.21788508849212557,-0.07767862525470566,0.5207053535776358,16,253,within_subset_z,exploratory_n_lt_100
amazon:Baby_Products,valid,all_available,33-64,33,64,excess_cosine_z,0.06768456397708549,-0.08856635470699531,0.23197957068555547,16,253,within_subset_z,exploratory_n_lt_100
amazon:Baby_Products,valid,all_available,33-64,33,64,raw_cluster_match,0.028683035714285716,0.00390625,0.058370535714285715,16,253,probability_difference,exploratory_n_lt_100
amazon:Baby_Products,valid,all_available,33-64,33,64,random_cluster_match,0.06049532052404295,0.039494497147817456,0.08301560721945027,16,253,probability_difference,exploratory_n_lt_100
amazon:Baby_Products,valid,all_available,33-64,33,64,excess_cluster_match,-0.03181228480975724,-0.05705735731792717,-0.007833327406483454,16,253,probability_difference,exploratory_n_lt_100
amazon:Baby_Products,valid,all_available,65-100,65,100,raw_cosine,0.15033421921666967,0.10052891075611115,0.1783381319708294,3,45,cosine,exploratory_n_lt_100
amazon:Baby_Products,valid,all_available,65-100,65,100,random_cosine,0.1835716683910322,0.17377681285142899,0.19616612579141343,3,45,cosine,exploratory_n_lt_100
amazon:Baby_Products,valid,all_available,65-100,65,100,excess_cosine,-0.03323744917436251,-0.07324790209531784,-0.0024339345594247184,3,45,cosine,exploratory_n_lt_100
amazon:Baby_Products,valid,all_available,65-100,65,100,raw_cosine_z,-0.048100943467444035,-0.7396349890757414,0.34072626548522833,3,45,within_subset_z,exploratory_n_lt_100
amazon:Baby_Products,valid,all_available,65-100,65,100,random_cosine_z,0.4133925881196368,0.27739350916975636,0.5882634271432355,3,45,within_subset_z,exploratory_n_lt_100
amazon:Baby_Products,valid,all_available,65-100,65,100,excess_cosine_z,-0.4614935315870809,-1.0170284982454978,-0.03379456256069035,3,45,within_subset_z,exploratory_n_lt_100
amazon:Baby_Products,valid,all_available,65-100,65,100,raw_cluster_match,0.047619047619047616,0.0,0.14285714285714285,3,45,probability_difference,exploratory_n_lt_100
amazon:Baby_Products,valid,all_available,65-100,65,100,random_cluster_match,0.08161375661375661,0.0,0.16428571428571428,3,45,probability_difference,exploratory_n_lt_100
amazon:Baby_Products,valid,all_available,65-100,65,100,excess_cluster_match,-0.03399470899470899,-0.08055555555555555,0.0,3,45,probability_difference,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K8,1,1,1,raw_cosine,0.20030626729227005,0.18783224254921174,0.21459215174053703,387,387,cosine,estimated
amazon:Baby_Products,valid,fixed_K8,1,1,1,random_cosine,0.16735070732058788,0.16348896179545563,0.17117244820218794,387,387,cosine,estimated
amazon:Baby_Products,valid,fixed_K8,1,1,1,excess_cosine,0.03295555997168217,0.020724864348826942,0.0461559763074749,387,387,cosine,estimated
amazon:Baby_Products,valid,fixed_K8,1,1,1,raw_cosine_z,0.6457482393042818,0.4725495771091401,0.8441041128639478,387,387,within_subset_z,estimated
amazon:Baby_Products,valid,fixed_K8,1,1,1,random_cosine_z,0.18816866762967116,0.1345493128129198,0.24123256814165006,387,387,within_subset_z,estimated
amazon:Baby_Products,valid,fixed_K8,1,1,1,excess_cosine_z,0.4575795716746107,0.2877594724501531,0.6408639964590415,387,387,within_subset_z,estimated
amazon:Baby_Products,valid,fixed_K8,1,1,1,raw_cluster_match,0.13178294573643412,0.09819121447028424,0.16795865633074936,387,387,probability_difference,estimated
amazon:Baby_Products,valid,fixed_K8,1,1,1,random_cluster_match,0.06498708010335917,0.05852713178294573,0.07183785529715762,387,387,probability_difference,estimated
amazon:Baby_Products,valid,fixed_K8,1,1,1,excess_cluster_match,0.06679586563307494,0.03332687338501292,0.10271317829457365,387,387,probability_difference,estimated
amazon:Baby_Products,valid,fixed_K8,2,2,2,raw_cosine,0.1853107877186372,0.17688922993574072,0.19449931740236182,387,387,cosine,estimated
amazon:Baby_Products,valid,fixed_K8,2,2,2,random_cosine,0.1689660781729745,0.16501785916509706,0.17264123473277926,387,387,cosine,estimated
amazon:Baby_Products,valid,fixed_K8,2,2,2,excess_cosine,0.016344709545662698,0.00795118380187546,0.025011012747460242,387,387,cosine,estimated
amazon:Baby_Products,valid,fixed_K8,2,2,2,raw_cosine_z,0.43753981783445073,0.32060862909294546,0.5651202164260981,387,387,within_subset_z,estimated
amazon:Baby_Products,valid,fixed_K8,2,2,2,random_cosine_z,0.2105976812275544,0.15577766408767002,0.26162629569860635,387,387,within_subset_z,estimated
amazon:Baby_Products,valid,fixed_K8,2,2,2,excess_cosine_z,0.22694213660689636,0.1104001656016335,0.347271553266431,387,387,within_subset_z,estimated
amazon:Baby_Products,valid,fixed_K8,2,2,2,raw_cluster_match,0.1421188630490956,0.10852713178294573,0.17577519379844925,387,387,probability_difference,estimated
amazon:Baby_Products,valid,fixed_K8,2,2,2,random_cluster_match,0.060852713178294576,0.05465116279069767,0.06718669250645994,387,387,probability_difference,estimated
