dataset,split,user,history_length,old_count,old_fraction,old_item_auc,old_preference_proxy_auc,preference_minus_item_auc,recent_margin,full_margin,full_minus_recent_margin,low_alignment_old_fraction,low_alignment_old_cluster_excess
amazon-all-beauty,valid,1587,27,17,0.6296296296296297,0.5,0.85,0.35,1.509375810623169,1.3415565490722656,-0.16781926155090332,0.3333333333333333,-0.07777777777777778
amazon-all-beauty,test,0,15,5,0.3333333333333333,0.05,0.425,0.375,-0.46413278579711914,-0.7458450794219971,-0.28171229362487793,0.13333333333333333,-0.125
amazon-all-beauty,test,8,16,6,0.375,0.95,0.85,-0.09999999999999998,0.402463436126709,1.367169976234436,0.964706540107727,0.125,-0.15
amazon-all-beauty,test,13,12,2,0.16666666666666666,0.15,0.375,0.225,-0.2731739282608032,-0.4071803092956543,-0.13400638103485107,0.08333333333333333,0.0
amazon-all-beauty,test,14,15,5,0.3333333333333333,0.95,0.925,-0.02499999999999991,-1.9616963863372803,-1.0841901302337646,0.8775062561035156,0.2,-0.06666666666666667
amazon-all-beauty,test,15,26,16,0.6153846153846154,0.95,0.55,-0.3999999999999999,2.0094516277313232,1.7793121337890625,-0.23013949394226074,0.23076923076923078,-0.06666666666666667
amazon-all-beauty,test,17,11,1,0.09090909090909091,0.575,0.5,-0.07499999999999996,-0.7821952104568481,-0.7376940250396729,0.04450118541717529,0.0,nan
amazon-all-beauty,test,33,38,28,0.7368421052631579,0.85,0.95,0.09999999999999998,1.6997860670089722,1.687108039855957,-0.012678027153015137,0.39473684210526316,-0.03333333333333334
amazon-all-beauty,test,34,20,10,0.5,0.15,0.4,0.25,-0.5202182531356812,-0.903358519077301,-0.3831402659416199,0.45,-0.011111111111111112
amazon-all-beauty,test,36,24,14,0.5833333333333334,0.9,0.675,-0.22499999999999998,0.3809239864349365,1.1794404983520508,0.7985165119171143,0.25,-0.016666666666666666
amazon-all-beauty,test,81,41,31,0.7560975609756098,0.75,0.9,0.15000000000000002,2.4269955158233643,2.465160846710205,0.03816533088684082,0.4146341463414634,-0.07941176470588236
amazon-all-beauty,test,93,20,10,0.5,0.95,0.35,-0.6,0.611402153968811,-0.016035795211791992,-0.627437949180603,0.45,-0.027777777777777776
amazon-all-beauty,test,98,11,1,0.09090909090909091,0.05,0.475,0.425,-1.4652835130691528,-1.6450105905532837,-0.17972707748413086,0.09090909090909091,-0.1
amazon-all-beauty,test,99,27,17,0.6296296296296297,0.95,0.775,-0.17499999999999993,3.058776378631592,2.9375197887420654,-0.12125658988952637,0.2222222222222222,-0.016666666666666666
amazon-all-beauty,test,109,13,3,0.23076923076923078,0.7,0.45,-0.24999999999999994,1.3421814441680908,1.2053329944610596,-0.13684844970703125,0.15384615384615385,-0.05
amazon-all-beauty,test,110,15,5,0.3333333333333333,1.0,0.925,-0.07499999999999996,0.6128268241882324,1.227309226989746,0.6144824028015137,0.13333333333333333,-0.15
amazon-all-beauty,test,124,13,3,0.23076923076923078,0.55,0.4,-0.15000000000000002,-0.440410852432251,-0.34755992889404297,0.09285092353820801,0.07692307692307693,-0.1
amazon-all-beauty,test,140,15,5,0.3333333333333333,0.9,0.4,-0.5,2.095858097076416,2.1533360481262207,0.05747795104980469,0.26666666666666666,-0.05
amazon-all-beauty,test,162,11,1,0.09090909090909091,0.6,0.475,-0.125,3.057028293609619,2.8694989681243896,-0.1875293254852295,0.09090909090909091,-0.1
amazon-all-beauty,test,163,12,2,0.16666666666666666,0.9,0.4,-0.5,1.2250187397003174,1.6261709928512573,0.40115225315093994,0.08333333333333333,0.0
amazon-all-beauty,test,170,27,17,0.6296296296296297,0.5,0.225,-0.275,1.1379153728485107,1.1641404628753662,0.02622509002685547,0.3333333333333333,-0.044444444444444446
amazon-all-beauty,test,172,17,7,0.4117647058823529,0.9,0.475,-0.42500000000000004,-0.3414583206176758,0.6461198329925537,0.9875781536102295,0.11764705882352941,0.0
amazon-all-beauty,test,181,11,1,0.09090909090909091,0.9,0.5,-0.4,0.43782496452331543,0.5187888145446777,0.0809638500213623,0.0,nan
amazon-all-beauty,test,183,46,36,0.782608695652174,0.6,0.0,-0.6,-0.7536203861236572,0.10835647583007812,0.8619768619537354,0.43478260869565216,-0.01
amazon-all-beauty,test,184,23,13,0.5652173913043478,0.35,0.325,-0.024999999999999967,-0.1499112844467163,0.4090290069580078,0.5589402914047241,0.13043478260869565,-0.016666666666666666
amazon-all-beauty,test,214,39,29,0.7435897435897436,1.0,1.0,0.0,5.239933967590332,5.443303108215332,0.203369140625,0.2564102564102564,-0.02
amazon-all-beauty,test,226,11,1,0.09090909090909091,0.45,0.45,0.0,-1.1612745523452759,-1.1698215007781982,-0.008546948432922363,0.09090909090909091,0.0
amazon-all-beauty,test,238,12,2,0.16666666666666666,1.0,0.975,-0.025000000000000022,3.0870747566223145,4.042012691497803,0.9549379348754883,0.0,nan
amazon-all-beauty,test,248,71,61,0.8591549295774648,0.8,0.95,0.1499999999999999,1.2146674394607544,2.3302533626556396,1.1155859231948853,0.4084507042253521,0.05517241379310344
amazon-all-beauty,test,250,16,6,0.375,0.45,0.35,-0.10000000000000003,0.7336779832839966,0.46677112579345703,-0.26690685749053955,0.1875,-0.05000000000000001
amazon-all-beauty,test,273,37,27,0.7297297297297297,0.95,0.825,-0.125,0.6977188587188721,0.5949375629425049,-0.10278129577636719,0.4864864864864865,-0.016666666666666666
amazon-all-beauty,test,276,13,3,0.23076923076923078,1.0,1.0,0.0,0.45612919330596924,0.7117025852203369,0.2555733919143677,0.07692307692307693,-0.1
amazon-all-beauty,test,277,58,48,0.8275862068965517,0.05,0.525,0.47500000000000003,0.2509763240814209,-0.6786637306213379,-0.9296400547027588,0.43103448275862066,-0.07200000000000001
amazon-all-beauty,test,280,13,3,0.23076923076923078,0.85,0.425,-0.425,-0.4509568214416504,0.11954140663146973,0.5704982280731201,0.15384615384615385,-0.1
amazon-all-beauty,test,281,11,1,0.09090909090909091,0.0,0.875,0.875,-0.8933844566345215,-1.0296109914779663,-0.13622653484344482,0.09090909090909091,0.8
amazon-all-beauty,test,287,16,6,0.375,0.25,0.45,0.2,0.7858939170837402,0.4604816436767578,-0.3254122734069824,0.1875,-0.016666666666666666
amazon-all-beauty,test,304,12,2,0.16666666666666666,0.35,0.875,0.525,0.9263241291046143,0.6035022735595703,-0.32282185554504395,0.16666666666666666,0.35
amazon-all-beauty,test,314,15,5,0.3333333333333333,0.95,0.95,0.0,2.8822379112243652,2.885392189025879,0.003154277801513672,0.2,-0.10000000000000002
amazon-all-beauty,test,324,24,14,0.5833333333333334,0.15,0.225,0.07500000000000001,-0.5173426866531372,-0.36521923542022705,0.15212345123291016,0.4583333333333333,-0.08636363636363636
amazon-all-beauty,test,330,15,5,0.3333333333333333,0.15,0.375,0.225,0.4263765811920166,-0.020276784896850586,-0.4466533660888672,0.26666666666666666,-0.037500000000000006
amazon-all-beauty,test,332,15,5,0.3333333333333333,0.55,0.225,-0.32500000000000007,-1.0545896291732788,-0.980077862739563,0.07451176643371582,0.26666666666666666,-0.025
amazon-all-beauty,test,335,20,10,0.5,0.8,0.375,-0.42500000000000004,3.117096185684204,2.687044382095337,-0.4300518035888672,0.35,-0.09285714285714286
amazon-all-beauty,test,336,21,11,0.5238095238095238,0.75,0.95,0.19999999999999996,0.2413806915283203,0.6168687343597412,0.3754880428314209,0.2857142857142857,-0.041666666666666664
amazon-all-beauty,test,347,14,4,0.2857142857142857,0.8,0.325,-0.47500000000000003,-0.333109974861145,-0.179840087890625,0.15326988697052002,0.21428571428571427,-0.2333333333333333
amazon-all-beauty,test,352,21,11,0.5238095238095238,0.05,0.25,0.2,-0.12432479858398438,-0.6472862958908081,-0.5229614973068237,0.3333333333333333,-0.021428571428571432
amazon-all-beauty,test,355,14,4,0.2857142857142857,0.0,0.4,0.4,-0.6402595043182373,-1.0669288635253906,-0.4266693592071533,0.2857142857142857,-0.07500000000000001
amazon-all-beauty,test,360,11,1,0.09090909090909091,0.9,0.975,0.07499999999999996,2.7707786560058594,3.1755146980285645,0.4047360420227051,0.0,nan
amazon-all-beauty,test,362,23,13,0.5652173913043478,1.0,0.975,-0.025000000000000022,1.2150490283966064,2.7444307804107666,1.5293817520141602,0.2608695652173913,-0.06666666666666667
amazon-all-beauty,test,379,12,2,0.16666666666666666,0.3,0.4,0.10000000000000003,0.8262910842895508,0.5486328601837158,-0.27765822410583496,0.16666666666666666,-0.1
amazon-all-beauty,test,388,11,1,0.09090909090909091,0.8,0.475,-0.32500000000000007,1.8533003330230713,1.844832181930542,-0.008468151092529297,0.09090909090909091,-0.25
amazon-all-beauty,test,390,12,2,0.16666666666666666,0.55,0.5,-0.050000000000000044,-0.12489593029022217,-0.10427629947662354,0.020619630813598633,0.16666666666666666,-0.025
amazon-all-beauty,test,397,13,3,0.23076923076923078,0.75,0.875,0.125,2.3846521377563477,2.417999744415283,0.03334760665893555,0.15384615384615385,-0.1
amazon-all-beauty,test,408,17,7,0.4117647058823529,0.6,0.35,-0.25,0.7823283672332764,0.8069813251495361,0.024652957916259766,0.23529411764705882,-0.0125
amazon-all-beauty,test,412,31,21,0.6774193548387096,0.6,0.25,-0.35,1.924729347229004,1.7746105194091797,-0.15011882781982422,0.41935483870967744,-0.015384615384615385
amazon-all-beauty,test,419,95,85,0.8947368421052632,0.75,0.525,-0.22499999999999998,-0.4401472806930542,0.9129025936126709,1.353049874305725,0.4842105263157895,-0.10108695652173912
amazon-all-beauty,test,423,12,2,0.16666666666666666,0.8,0.5,-0.30000000000000004,-0.7330942153930664,-0.5064147710800171,0.22667944431304932,0.08333333333333333,-0.1
amazon-all-beauty,test,425,17,7,0.4117647058823529,0.0,0.9,0.9,-0.7408795952796936,-0.9567033648490906,-0.21582376956939697,0.29411764705882354,-0.18
amazon-all-beauty,test,432,48,38,0.7916666666666666,0.15,0.925,0.775,0.1930164098739624,0.058390140533447266,-0.13462626934051514,0.3333333333333333,-0.05312499999999999
amazon-all-beauty,test,434,11,1,0.09090909090909091,0.6,0.4,-0.19999999999999996,2.86208438873291,2.570244789123535,-0.291839599609375,0.09090909090909091,-0.1
amazon-all-beauty,test,441,34,24,0.7058823529411765,0.2,0.175,-0.025000000000000022,1.5434706211090088,-0.3712961673736572,-1.914766788482666,0.5882352941176471,-0.0025
amazon-all-beauty,test,454,14,4,0.2857142857142857,0.95,0.45,-0.49999999999999994,0.6327263116836548,1.3850016593933105,0.7522753477096558,0.14285714285714285,-0.05
amazon-all-beauty,test,459,12,2,0.16666666666666666,0.35,0.475,0.125,1.475969672203064,1.0823109149932861,-0.39365875720977783,0.16666666666666666,-0.07500000000000001
amazon-all-beauty,test,462,20,10,0.5,0.15,0.725,0.575,-0.3580125570297241,-0.8693314790725708,-0.5113189220428467,0.3,-0.10000000000000002
amazon-all-beauty,test,464,22,12,0.5454545454545454,0.75,0.9,0.15000000000000002,-0.2394934892654419,0.6828031539916992,0.9222966432571411,0.13636363636363635,0.24999999999999997
amazon-all-beauty,test,465,13,3,0.23076923076923078,0.6,0.475,-0.125,-0.808354377746582,-0.5835963487625122,0.22475802898406982,0.07692307692307693,0.0
amazon-all-beauty,test,471,16,6,0.375,0.9,0.35,-0.55,0.7404780387878418,0.9412357807159424,0.20075774192810059,0.125,-0.025
amazon-all-beauty,test,490,17,7,0.4117647058823529,0.95,0.475,-0.475,2.484144687652588,2.663848638534546,0.179703950881958,0.0,nan
amazon-all-beauty,test,507,18,8,0.4444444444444444,0.2,0.375,0.175,-0.4029204845428467,-0.6667510271072388,-0.2638305425643921,0.2222222222222222,-0.0375
amazon-all-beauty,test,551,21,11,0.5238095238095238,0.85,0.8,-0.04999999999999993,4.542006492614746,3.3482303619384766,-1.1937761306762695,0.23809523809523808,-0.1
amazon-all-beauty,test,552,28,18,0.6428571428571429,0.8,0.95,0.1499999999999999,2.8148252964019775,1.8801863193511963,-0.9346389770507812,0.2857142857142857,-0.125
amazon-all-beauty,test,563,13,3,0.23076923076923078,0.45,0.35,-0.10000000000000003,2.742680072784424,2.182305335998535,-0.5603747367858887,0.15384615384615385,0.0
amazon-all-beauty,test,571,20,10,0.5,0.8,0.2,-0.6000000000000001,0.45895493030548096,1.1934001445770264,0.7344452142715454,0.25,-0.13999999999999999
amazon-all-beauty,test,577,11,1,0.09090909090909091,0.2,0.5,0.3,0.08592402935028076,-0.1223219633102417,-0.20824599266052246,0.09090909090909091,-0.1
amazon-all-beauty,test,585,16,6,0.375,0.15,0.35,0.19999999999999998,-0.7855422496795654,-0.9135159254074097,-0.12797367572784424,0.3125,-0.06999999999999999
amazon-all-beauty,test,587,23,13,0.5652173913043478,0.75,0.225,-0.525,-1.2402665615081787,-0.1843395233154297,1.055927038192749,0.30434782608695654,-0.1285714285714286
amazon-all-beauty,test,617,20,10,0.5,1.0,0.55,-0.44999999999999996,3.4325478076934814,3.7531299591064453,0.32058215141296387,0.15,-0.05000000000000001
amazon-all-beauty,test,635,18,8,0.4444444444444444,0.275,0.95,0.6749999999999999,-0.4273040294647217,-0.3462343215942383,0.0810697078704834,0.2777777777777778,0.16999999999999998
amazon-all-beauty,test,636,41,31,0.7560975609756098,0.8,0.175,-0.625,6.286982536315918,2.122525691986084,-4.164456844329834,0.4146341463414634,-0.03823529411764706
amazon-all-beauty,test,637,23,13,0.5652173913043478,0.5,0.825,0.32499999999999996,3.5049805641174316,1.6685256958007812,-1.8364548683166504,0.30434782608695654,-0.1142857142857143
amazon-all-beauty,test,645,20,10,0.5,0.15,0.35,0.19999999999999998,3.145167827606201,1.3336467742919922,-1.811521053314209,0.25,-0.15
amazon-all-beauty,test,647,22,12,0.5454545454545454,0.1,0.25,0.15,0.37189435958862305,-0.22299528121948242,-0.5948896408081055,0.3181818181818182,-0.04285714285714286
amazon-all-beauty,test,650,11,1,0.09090909090909091,0.95,1.0,0.050000000000000044,2.5075743198394775,2.729511260986328,0.22193694114685059,0.0,nan
amazon-all-beauty,test,662,11,1,0.09090909090909091,0.1,0.45,0.35,-0.6852632761001587,-0.9522713422775269,-0.26700806617736816,0.09090909090909091,-0.05
amazon-all-beauty,test,667,11,1,0.09090909090909091,0.25,0.5,0.25,-0.8861620426177979,-0.8976413011550903,-0.01147925853729248,0.0,nan
amazon-all-beauty,test,671,29,19,0.6551724137931034,0.8,0.75,-0.050000000000000044,1.6330609321594238,2.9024534225463867,1.269392490386963,0.3793103448275862,-0.08636363636363636
amazon-all-beauty,test,674,25,15,0.6,0.6,0.2,-0.39999999999999997,1.394711971282959,0.431713342666626,-0.962998628616333,0.4,-0.05
amazon-all-beauty,test,678,11,1,0.09090909090909091,0.95,0.425,-0.5249999999999999,8.027670860290527,7.483706951141357,-0.5439639091491699,0.0,nan
amazon-all-beauty,test,697,34,24,0.7058823529411765,0.85,0.2,-0.6499999999999999,-0.9940706491470337,-0.6594045162200928,0.3346661329269409,0.6176470588235294,-0.016666666666666666
amazon-all-beauty,test,698,14,4,0.2857142857142857,0.4,0.475,0.07499999999999996,-0.9563776254653931,-1.0733606815338135,-0.11698305606842041,0.21428571428571427,-0.25
amazon-all-beauty,test,704,11,1,0.09090909090909091,0.35,0.5,0.15000000000000002,3.3850083351135254,3.1565959453582764,-0.22841238975524902,0.09090909090909091,-0.15
amazon-all-beauty,test,708,28,18,0.6428571428571429,0.8,0.925,0.125,1.9455456733703613,1.9189040660858154,-0.0266416072845459,0.32142857142857145,0.0111111111111111
amazon-all-beauty,test,709,11,1,0.09090909090909091,0.8,0.475,-0.32500000000000007,-1.3231475353240967,-1.0899012088775635,0.2332463264465332,0.0,nan
amazon-all-beauty,test,715,11,1,0.09090909090909091,0.8,0.45,-0.35000000000000003,2.455754518508911,2.377965211868286,-0.077789306640625,0.0,nan
amazon-all-beauty,test,719,12,2,0.16666666666666666,0.3,0.45,0.15000000000000002,2.735182523727417,2.16477632522583,-0.5704061985015869,0.08333333333333333,0.0
amazon-all-beauty,test,725,17,7,0.4117647058823529,1.0,0.875,-0.125,0.2546736001968384,1.128535509109497,0.8738619089126587,0.17647058823529413,-0.03333333333333333
amazon-all-beauty,test,727,12,2,0.16666666666666666,0.7,0.425,-0.27499999999999997,0.7218855619430542,0.8206391334533691,0.09875357151031494,0.0,nan
amazon-all-beauty,test,731,15,5,0.3333333333333333,0.65,0.925,0.275,0.12453138828277588,0.03856945037841797,-0.08596193790435791,0.26666666666666666,0.09999999999999998
amazon-all-beauty,test,734,11,1,0.09090909090909091,0.7,0.5,-0.19999999999999996,0.6234790086746216,0.6558430194854736,0.03236401081085205,0.0,nan
amazon-all-beauty,test,742,16,6,0.375,0.85,0.925,0.07500000000000007,-0.24767065048217773,0.17325615882873535,0.4209268093109131,0.0625,0.0
amazon-all-beauty,test,744,11,1,0.09090909090909091,0.95,0.975,0.025000000000000022,1.4249367713928223,1.817413330078125,0.39247655868530273,0.0,nan
amazon-all-beauty,test,759,29,19,0.6551724137931034,1.0,1.0,0.0,2.5259270668029785,1.7430858612060547,-0.7828412055969238,0.41379310344827586,-0.06666666666666667
amazon-all-beauty,test,770,19,9,0.47368421052631576,0.8,0.35,-0.45000000000000007,0.6925795078277588,0.36254000663757324,-0.33003950119018555,0.3157894736842105,-0.09166666666666667
amazon-all-beauty,test,775,12,2,0.16666666666666666,0.3,0.425,0.125,0.624096155166626,0.4595450162887573,-0.16455113887786865,0.16666666666666666,-0.15000000000000002
amazon-all-beauty,test,783,12,2,0.16666666666666666,0.25,0.375,0.125,-1.0424840450286865,-1.209151268005371,-0.16666722297668457,0.08333333333333333,0.0
amazon-all-beauty,test,790,62,52,0.8387096774193549,0.6,0.725,0.125,1.536130428314209,1.27829909324646,-0.257831335067749,0.5161290322580645,-0.059375000000000004
amazon-all-beauty,test,816,22,12,0.5454545454545454,0.1,0.875,0.775,-0.6642774343490601,-1.3460803031921387,-0.6818028688430786,0.5,0.06363636363636363
amazon-all-beauty,test,817,26,16,0.6153846153846154,0.25,0.95,0.7,0.05343341827392578,-0.5088510513305664,-0.5622844696044922,0.4230769230769231,-0.12727272727272726
amazon-all-beauty,test,828,16,6,0.375,0.45,0.45,0.0,-0.21638107299804688,-0.19783306121826172,0.018548011779785156,0.1875,-0.10000000000000002
amazon-all-beauty,test,829,29,19,0.6551724137931034,0.15,0.3,0.15,1.8294326066970825,0.37041497230529785,-1.4590176343917847,0.4482758620689655,-0.04615384615384616
amazon-all-beauty,test,831,16,6,0.375,0.8,0.425,-0.37500000000000006,-0.5745328664779663,-0.12624001502990723,0.4482928514480591,0.125,0.0
amazon-all-beauty,test,840,41,31,0.7560975609756098,0.55,0.8,0.25,0.698513388633728,0.829592227935791,0.131078839302063,0.4634146341463415,-0.13421052631578947
amazon-all-beauty,test,850,17,7,0.4117647058823529,1.0,0.325,-0.675,0.1637575626373291,0.549687385559082,0.38592982292175293,0.29411764705882354,-0.02
amazon-all-beauty,test,855,16,6,0.375,0.15,0.775,0.625,0.2816636562347412,0.24459409713745117,-0.03706955909729004,0.1875,0.2333333333333333
amazon-all-beauty,test,865,100,90,0.9,0.1,0.65,0.55,-0.909212589263916,-1.080026388168335,-0.17081379890441895,0.65,-0.10461538461538461
amazon-all-beauty,test,870,23,13,0.5652173913043478,0.95,0.925,-0.02499999999999991,0.06580519676208496,0.6150741577148438,0.5492689609527588,0.30434782608695654,-0.0642857142857143
amazon-all-beauty,test,876,13,3,0.23076923076923078,0.1,0.875,0.775,-1.2357299327850342,-1.2540950775146484,-0.018365144729614258,0.07692307692307693,0.8
amazon-all-beauty,test,885,22,12,0.5454545454545454,0.0,0.325,0.325,-0.48422205448150635,-0.7139010429382324,-0.22967898845672607,0.3181818181818182,-0.09285714285714286
amazon-all-beauty,test,886,11,1,0.09090909090909091,0.45,0.45,0.0,-1.3314030170440674,-1.3894312381744385,-0.058028221130371094,0.09090909090909091,-0.2
amazon-all-beauty,test,897,19,9,0.47368421052631576,0.5,0.3,-0.2,-0.13538897037506104,0.23394274711608887,0.3693317174911499,0.2631578947368421,-0.030000000000000006
amazon-all-beauty,test,909,18,8,0.4444444444444444,0.375,0.4,0.025000000000000022,0.8138219118118286,0.5056624412536621,-0.3081594705581665,0.3333333333333333,-0.09166666666666667
amazon-all-beauty,test,912,27,17,0.6296296296296297,0.85,0.5,-0.35,0.6178382635116577,0.3163278102874756,-0.30151045322418213,0.4074074074074074,-0.02727272727272727
amazon-all-beauty,test,920,12,2,0.16666666666666666,0.7,0.475,-0.22499999999999998,0.5133963823318481,0.634980320930481,0.12158393859863281,0.0,nan
amazon-all-beauty,test,945,29,19,0.6551724137931034,0.75,0.775,0.025000000000000022,-0.7250251770019531,-0.2447679042816162,0.4802572727203369,0.4482758620689655,-0.026923076923076925
amazon-all-beauty,test,952,34,24,0.7058823529411765,0.9,0.45,-0.45,4.080798149108887,1.8519306182861328,-2.228867530822754,0.47058823529411764,-0.04375
amazon-all-beauty,test,963,11,1,0.09090909090909091,1.0,0.475,-0.525,3.204381227493286,3.257920026779175,0.05353879928588867,0.0,nan
amazon-all-beauty,test,988,11,1,0.09090909090909091,0.2,0.475,0.27499999999999997,0.5124027729034424,0.34977495670318604,-0.16262781620025635,0.0,nan
amazon-all-beauty,test,990,13,3,0.23076923076923078,0.85,0.45,-0.39999999999999997,3.6293272972106934,3.1349072456359863,-0.49442005157470703,0.07692307692307693,-0.05
amazon-all-beauty,test,994,18,8,0.4444444444444444,0.9,0.4,-0.5,1.7251629829406738,2.925960063934326,1.2007970809936523,0.05555555555555555,0.0
amazon-all-beauty,test,999,15,5,0.3333333333333333,0.0,0.25,0.25,-0.6647653579711914,-0.9808129072189331,-0.3160475492477417,0.2,-0.05000000000000001
amazon-all-beauty,test,1012,14,4,0.2857142857142857,0.3,0.5,0.2,1.8588213920593262,1.365666389465332,-0.49315500259399414,0.21428571428571427,-0.15
amazon-all-beauty,test,1014,21,11,0.5238095238095238,0.95,0.675,-0.2749999999999999,-0.2818042039871216,-0.10963332653045654,0.17217087745666504,0.38095238095238093,-0.037500000000000006
amazon-all-beauty,test,1016,16,6,0.375,0.65,0.875,0.22499999999999998,0.21351373195648193,0.6647834777832031,0.4512697458267212,0.1875,-0.06666666666666667
amazon-all-beauty,test,1034,27,17,0.6296296296296297,0.5,0.775,0.275,0.8078477382659912,1.1198971271514893,0.31204938888549805,0.2962962962962963,0.08124999999999999
amazon-all-beauty,test,1044,12,2,0.16666666666666666,0.3,0.45,0.15000000000000002,0.9204699993133545,0.7963988780975342,-0.12407112121582031,0.16666666666666666,-0.025
amazon-all-beauty,test,1048,15,5,0.3333333333333333,0.45,0.3,-0.15000000000000002,0.34091413021087646,0.34663987159729004,0.005725741386413574,0.2,-0.05000000000000001
amazon-all-beauty,test,1049,13,3,0.23076923076923078,0.35,0.375,0.025000000000000022,-0.15849339962005615,-0.29669785499572754,-0.1382044553756714,0.15384615384615385,-0.1
amazon-all-beauty,test,1053,36,26,0.7222222222222222,0.95,0.875,-0.07499999999999996,3.0462934970855713,3.0409960746765137,-0.005297422409057617,0.4722222222222222,-0.05
amazon-all-beauty,test,1066,17,7,0.4117647058823529,0.65,0.425,-0.22500000000000003,-0.9531229734420776,-0.6683685779571533,0.2847543954849243,0.29411764705882354,-0.14
amazon-all-beauty,test,1081,26,16,0.6153846153846154,0.6,0.925,0.32500000000000007,-0.24061918258666992,-0.13357305526733398,0.10704612731933594,0.3076923076923077,-0.0125
amazon-all-beauty,test,1084,17,7,0.4117647058823529,0.95,0.9,-0.04999999999999993,1.9693529605865479,2.17344331741333,0.20409035682678223,0.17647058823529413,-0.10000000000000002
amazon-all-beauty,test,1087,12,2,0.16666666666666666,0.95,0.4,-0.5499999999999999,1.3172705173492432,1.991806983947754,0.6745364665985107,0.0,nan
amazon-all-beauty,test,1094,14,4,0.2857142857142857,0.525,0.475,-0.050000000000000044,-1.1562533378601074,-0.8645094633102417,0.2917438745498657,0.14285714285714285,-0.07500000000000001
amazon-all-beauty,test,1097,13,3,0.23076923076923078,0.05,0.425,0.375,-0.6811165809631348,-0.912353515625,-0.23123693466186523,0.23076923076923078,-0.016666666666666666
amazon-all-beauty,test,1099,16,6,0.375,1.0,0.95,-0.050000000000000044,-0.6318125128746033,1.0629026889801025,1.6947152018547058,0.1875,-0.03333333333333333
amazon-all-beauty,test,1118,13,3,0.23076923076923078,0.0,0.5,0.5,0.379233717918396,-0.11573970317840576,-0.49497342109680176,0.23076923076923078,-0.016666666666666666
amazon-all-beauty,test,1124,11,1,0.09090909090909091,0.35,0.5,0.15000000000000002,1.7441246509552002,1.5155715942382812,-0.22855305671691895,0.09090909090909091,-0.15
amazon-all-beauty,test,1131,15,5,0.3333333333333333,0.65,0.775,0.125,1.4602984189987183,1.3391242027282715,-0.12117421627044678,0.13333333333333333,0.35
amazon-all-beauty,test,1139,15,5,0.3333333333333333,0.75,0.3,-0.45,-0.718142032623291,-0.496051549911499,0.222090482711792,0.2,-0.03333333333333333
amazon-all-beauty,test,1143,17,7,0.4117647058823529,0.6,0.875,0.275,-1.7909409999847412,-1.0351890325546265,0.7557519674301147,0.11764705882352941,-0.125
amazon-all-beauty,test,1144,23,13,0.5652173913043478,0.0,0.325,0.325,-1.4113998413085938,-1.9897444248199463,-0.5783445835113525,0.5217391304347826,-0.07500000000000001
amazon-all-beauty,test,1165,24,14,0.5833333333333334,0.7,0.8,0.10000000000000009,1.0745491981506348,1.1033174991607666,0.028768301010131836,0.20833333333333334,-0.13
amazon-all-beauty,test,1171,12,2,0.16666666666666666,0.95,0.925,-0.02499999999999991,-0.07908999919891357,2.4888269901275635,2.567916989326477,0.0,nan
amazon-all-beauty,test,1177,24,14,0.5833333333333334,0.9,0.225,-0.675,-0.45158183574676514,1.34871244430542,1.800294280052185,0.2916666666666667,0.0
amazon-all-beauty,test,1192,47,37,0.7872340425531915,1.0,0.975,-0.025000000000000022,3.2045323848724365,3.251464366912842,0.04693198204040527,0.19148936170212766,-0.08333333333333333
amazon-all-beauty,test,1201,16,6,0.375,0.7,0.875,0.17500000000000004,0.7029908895492554,1.7982096672058105,1.0952187776565552,0.0625,-0.1
amazon-all-beauty,test,1208,67,57,0.8507462686567164,0.25,0.05,-0.2,-0.5306463241577148,-0.8736376762390137,-0.34299135208129883,0.582089552238806,-0.0435897435897436
amazon-all-beauty,test,1213,13,3,0.23076923076923078,0.55,0.4,-0.15000000000000002,0.6411890983581543,0.34631943702697754,-0.29486966133117676,0.07692307692307693,-0.05
amazon-all-beauty,test,1218,15,5,0.3333333333333333,0.35,0.5,0.15000000000000002,-0.995196521282196,-0.7862049341201782,0.20899158716201782,0.0,nan
amazon-all-beauty,test,1225,50,40,0.8,0.8,0.65,-0.15000000000000002,-0.29212307929992676,-0.5603034496307373,-0.26818037033081055,0.4,-0.0024999999999999953
amazon-all-beauty,test,1233,15,5,0.3333333333333333,0.35,0.775,0.42500000000000004,1.1462657451629639,1.0041861534118652,-0.14207959175109863,0.13333333333333333,0.35000000000000003
amazon-all-beauty,test,1235,11,1,0.09090909090909091,0.25,0.475,0.22499999999999998,0.9128403663635254,0.736634373664856,-0.17620599269866943,0.09090909090909091,-0.05
amazon-all-beauty,test,1245,17,7,0.4117647058823529,0.7,0.35,-0.35,-0.3810156583786011,-0.24182510375976562,0.13919055461883545,0.35294117647058826,-0.008333333333333333
amazon-all-beauty,test,1251,27,17,0.6296296296296297,0.65,0.325,-0.325,-0.8166782259941101,-0.6716313362121582,0.1450468897819519,0.3333333333333333,-0.022222222222222223
amazon-all-beauty,test,1258,15,5,0.3333333333333333,0.95,0.85,-0.09999999999999998,1.2150683403015137,1.7422614097595215,0.5271930694580078,0.13333333333333333,-0.05
amazon-all-beauty,test,1259,11,1,0.09090909090909091,1.0,1.0,0.0,-0.9495066404342651,-0.025891542434692383,0.9236150979995728,0.0,nan
